order_id,user_id,session_id,order_timestamp,subtotal,discount_amount,shipping_fee,tax_amount,total_amount,order_status,shipping_method
ORD-2025-000629,6681,SES-2025-023750,2025-06-16 15:57:52,95.0,9.5,0.0,7.84,93.34,Delivered,Free Standard
ORD-2025-000630,5216,SES-2025-023783,2025-05-28 23:34:49,28.0,0.0,7.99,2.31,38.3,Processing,Standard Ground
ORD-2025-000631,254,SES-2025-023801,2025-03-04 01:42:54,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000632,5044,SES-2025-023842,2025-11-12 03:18:13,85.0,0.0,0.0,7.01,92.01,Delivered,Free Standard
ORD-2025-000633,738,SES-2025-023935,2025-11-22 09:19:46,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000634,8952,SES-2025-023983,2025-09-13 02:56:01,237.0,23.7,0.0,19.55,232.85,Delivered,Free Standard
ORD-2025-000635,5736,SES-2025-024017,2025-09-10 01:12:55,44.0,4.4,7.99,3.63,51.22,Delivered,Standard Ground
ORD-2025-000636,6886,SES-2025-024048,2025-12-08 01:23:45,34.0,3.4,7.99,2.81,41.4,Delivered,Standard Ground
ORD-2025-000637,7234,SES-2025-024060,2025-02-21 21:43:07,52.0,5.2,7.99,4.29,59.08,Delivered,Standard Ground
ORD-2025-000638,2860,SES-2025-024101,2025-08-21 03:06:25,1047.0,0.0,0.0,86.38,1133.38,Delivered,Free Standard
ORD-2025-000639,5538,SES-2025-024116,2025-09-29 12:07:36,349.0,0.0,0.0,28.79,377.79,Delivered,Free Standard
ORD-2025-000640,3258,SES-2025-024145,2025-01-07 19:27:36,74.0,0.0,7.99,6.11,88.1,Delivered,Standard Ground
ORD-2025-000641,9703,SES-2025-024154,2025-12-10 15:34:16,299.99,0.0,0.0,24.75,324.74,Delivered,Free Standard
ORD-2025-000642,7843,SES-2025-024165,2025-07-09 02:55:56,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000643,1141,SES-2025-024237,2025-10-25 02:46:10,349.0,0.0,0.0,28.79,377.79,Processing,Free Standard
ORD-2025-000644,3613,SES-2025-024273,2025-11-17 03:05:42,34.0,0.0,7.99,2.81,44.8,Delivered,Standard Ground
ORD-2025-000645,1651,SES-2025-024298,2025-10-30 13:48:14,220.0,22.0,0.0,18.15,216.15,Processing,Free Standard
ORD-2025-000646,8090,SES-2025-024373,2025-12-22 08:50:40,26.0,2.6,7.99,2.15,33.54,Delivered,Standard Ground
ORD-2025-000647,847,SES-2025-024412,2025-12-19 20:07:36,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000648,9363,SES-2025-024497,2025-05-16 18:10:47,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000649,6056,SES-2025-024525,2025-12-23 11:39:43,58.0,0.0,7.99,4.79,70.78,Delivered,Standard Ground
ORD-2025-000650,1213,SES-2025-024544,2025-01-24 17:23:55,79.0,7.9,0.0,6.52,77.62,Delivered,Free Standard
ORD-2025-000651,3392,SES-2025-024551,2025-07-14 11:23:07,44.0,4.4,7.99,3.63,51.22,Delivered,Standard Ground
ORD-2025-000652,8495,SES-2025-024568,2025-03-19 01:18:26,136.0,13.6,0.0,11.22,133.62,Processing,Free Standard
ORD-2025-000653,9532,SES-2025-024647,2025-05-03 16:59:15,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000654,2662,SES-2025-024650,2025-11-20 16:20:05,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000655,1738,SES-2025-024727,2025-07-12 11:37:17,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000656,3537,SES-2025-024731,2025-12-19 12:50:26,64.0,0.0,7.99,5.28,77.27,Delivered,Standard Ground
ORD-2025-000657,1627,SES-2025-024741,2025-08-24 11:30:32,69.99,0.0,7.99,5.77,83.75,Delivered,Standard Ground
ORD-2025-000658,8059,SES-2025-024813,2025-08-20 06:17:15,49.99,5.0,7.99,4.12,57.1,Delivered,Standard Ground
ORD-2025-000659,9912,SES-2025-024823,2025-03-22 15:50:44,147.0,0.0,0.0,12.13,159.13,Delivered,Free Standard
ORD-2025-000660,6580,SES-2025-024856,2025-01-04 22:26:54,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000661,5990,SES-2025-024891,2025-12-02 01:08:45,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000662,8266,SES-2025-024944,2025-03-30 08:17:47,25.0,2.5,7.99,2.06,32.55,Delivered,Standard Ground
ORD-2025-000663,5778,SES-2025-024978,2025-05-21 14:51:33,64.0,0.0,7.99,5.28,77.27,Delivered,Standard Ground
ORD-2025-000664,9079,SES-2025-024991,2025-11-13 22:01:28,99.98,10.0,0.0,8.25,98.23,Delivered,Free Standard
ORD-2025-000665,9750,SES-2025-025008,2025-03-30 02:03:30,48.0,0.0,7.99,3.96,59.95,Processing,Standard Ground
ORD-2025-000666,1121,SES-2025-025017,2025-12-31 04:04:29,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000667,9416,SES-2025-025042,2025-05-09 20:29:28,170.0,0.0,0.0,14.03,184.03,Delivered,Free Standard
ORD-2025-000668,6346,SES-2025-025077,2025-11-23 02:38:32,84.0,0.0,0.0,6.93,90.93,Delivered,Free Standard
ORD-2025-000669,9189,SES-2025-025094,2025-12-25 07:56:38,145.0,0.0,0.0,11.96,156.96,Delivered,Free Standard
ORD-2025-000670,1873,SES-2025-025146,2025-11-24 00:11:38,85.0,0.0,0.0,7.01,92.01,Delivered,Free Standard
ORD-2025-000671,9895,SES-2025-025157,2025-01-21 03:14:03,95.0,0.0,0.0,7.84,102.84,Delivered,Free Standard
ORD-2025-000672,4453,SES-2025-025208,2025-10-26 11:09:24,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000673,5645,SES-2025-025211,2025-10-27 09:02:41,68.0,6.8,7.99,5.61,74.8,Delivered,Standard Ground
ORD-2025-000674,2969,SES-2025-025338,2025-08-28 10:26:43,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000675,4972,SES-2025-025433,2025-12-28 08:06:50,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000676,1001,SES-2025-025434,2025-05-24 10:20:23,58.0,0.0,7.99,4.79,70.78,Delivered,Standard Ground
ORD-2025-000677,1683,SES-2025-025470,2025-10-17 07:55:30,126.0,12.6,0.0,10.4,123.8,Delivered,Free Standard
ORD-2025-000678,2087,SES-2025-025512,2025-07-05 11:45:50,42.0,0.0,7.99,3.47,53.46,Delivered,Standard Ground
ORD-2025-000679,1044,SES-2025-025523,2025-07-25 14:59:12,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000680,9275,SES-2025-025631,2025-03-30 00:45:33,349.0,0.0,0.0,28.79,377.79,Delivered,Free Standard
ORD-2025-000681,6465,SES-2025-025633,2025-10-01 01:15:07,42.0,0.0,7.99,3.47,53.46,Delivered,Standard Ground
ORD-2025-000682,5723,SES-2025-025649,2025-09-05 16:19:26,44.0,4.4,7.99,3.63,51.22,Delivered,Standard Ground
ORD-2025-000683,691,SES-2025-025662,2025-11-22 10:19:33,52.0,0.0,7.99,4.29,64.28,Delivered,Standard Ground
ORD-2025-000684,1057,SES-2025-025746,2025-05-24 12:33:35,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000685,1946,SES-2025-025802,2025-12-24 08:09:01,158.0,15.8,0.0,13.04,155.24,Processing,Free Standard
ORD-2025-000686,6584,SES-2025-025889,2025-11-18 17:38:06,136.0,0.0,0.0,11.22,147.22,Delivered,Free Standard
ORD-2025-000687,9770,SES-2025-025897,2025-10-02 19:15:36,58.0,0.0,7.99,4.79,70.78,Delivered,Standard Ground
ORD-2025-000688,8767,SES-2025-025977,2025-09-26 01:48:07,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000689,236,SES-2025-026009,2025-08-10 20:28:27,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000690,3503,SES-2025-026019,2025-12-02 03:51:18,178.0,0.0,0.0,14.69,192.69,Delivered,Free Standard
ORD-2025-000691,2583,SES-2025-026024,2025-12-19 17:30:38,42.0,4.2,7.99,3.47,49.26,Delivered,Standard Ground
ORD-2025-000692,4046,SES-2025-026105,2025-05-28 07:19:24,84.0,0.0,0.0,6.93,90.93,Delivered,Free Standard
ORD-2025-000693,7513,SES-2025-026121,2025-11-09 21:01:05,109.98,0.0,0.0,9.07,119.05,Delivered,Free Standard
ORD-2025-000694,7910,SES-2025-026129,2025-06-11 02:41:07,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000695,5872,SES-2025-026167,2025-04-01 07:44:18,42.0,0.0,7.99,3.47,53.46,Delivered,Standard Ground
ORD-2025-000696,1439,SES-2025-026194,2025-11-29 17:33:15,89.99,0.0,0.0,7.42,97.41,Processing,Free Standard
ORD-2025-000697,9553,SES-2025-026202,2025-07-26 08:32:02,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000698,1907,SES-2025-026228,2025-12-31 13:25:25,349.0,0.0,0.0,28.79,377.79,Delivered,Free Standard
ORD-2025-000699,7273,SES-2025-026307,2025-11-26 04:16:20,299.99,0.0,0.0,24.75,324.74,Delivered,Free Standard
ORD-2025-000700,5471,SES-2025-026318,2025-11-17 12:44:21,50.0,5.0,7.99,4.12,57.11,Delivered,Standard Ground
ORD-2025-000701,5688,SES-2025-026331,2025-11-22 19:22:29,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000702,2777,SES-2025-026476,2025-12-15 16:31:00,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000703,4430,SES-2025-026586,2025-12-16 16:07:14,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000704,8017,SES-2025-026598,2025-05-26 05:30:48,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000705,2800,SES-2025-026630,2025-09-09 12:20:57,49.99,5.0,7.99,4.12,57.1,Delivered,Standard Ground
ORD-2025-000706,6905,SES-2025-026634,2025-10-10 21:05:48,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000707,2048,SES-2025-026670,2025-02-21 05:47:05,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000708,5855,SES-2025-026675,2025-04-02 14:01:38,74.0,0.0,7.99,6.11,88.1,Delivered,Standard Ground
ORD-2025-000709,3426,SES-2025-026680,2025-12-14 15:15:22,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000710,8573,SES-2025-026730,2025-10-16 15:57:13,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000711,185,SES-2025-026797,2025-04-03 06:59:35,269.97,0.0,0.0,22.27,292.24,Delivered,Free Standard
ORD-2025-000712,8177,SES-2025-026900,2025-02-26 08:52:22,56.0,0.0,7.99,4.62,68.61,Delivered,Standard Ground
ORD-2025-000713,498,SES-2025-026927,2025-01-01 12:07:07,148.0,0.0,0.0,12.21,160.21,Delivered,Free Standard
ORD-2025-000714,7496,SES-2025-026941,2025-10-10 18:42:12,149.97,0.0,0.0,12.37,162.34,Delivered,Free Standard
ORD-2025-000715,4788,SES-2025-027115,2025-12-21 07:42:17,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000716,1451,SES-2025-027141,2025-08-22 11:02:01,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000717,5985,SES-2025-027257,2025-08-12 01:54:54,44.0,0.0,7.99,3.63,55.62,Processing,Standard Ground
ORD-2025-000718,6267,SES-2025-027340,2025-10-21 08:48:28,44.0,4.4,7.99,3.63,51.22,Delivered,Standard Ground
ORD-2025-000719,6345,SES-2025-027361,2025-11-17 22:58:56,110.0,0.0,0.0,9.08,119.08,Delivered,Free Standard
ORD-2025-000720,8239,SES-2025-027453,2025-10-12 20:59:05,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000721,4814,SES-2025-027560,2025-12-19 08:18:56,69.99,0.0,7.99,5.77,83.75,Delivered,Standard Ground
ORD-2025-000722,3391,SES-2025-027589,2025-09-06 11:32:44,290.0,0.0,0.0,23.93,313.93,Delivered,Free Standard
ORD-2025-000723,9761,SES-2025-027656,2025-10-14 16:22:04,24.0,2.4,7.99,1.98,31.57,Delivered,Standard Ground
ORD-2025-000724,6505,SES-2025-027724,2025-08-16 00:12:01,28.0,2.8,7.99,2.31,35.5,Delivered,Standard Ground
ORD-2025-000725,6278,SES-2025-027731,2025-01-05 13:13:37,66.0,0.0,7.99,5.45,79.44,Delivered,Standard Ground
ORD-2025-000726,4279,SES-2025-027764,2025-02-17 10:27:37,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000727,8967,SES-2025-027775,2025-11-17 07:14:50,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000728,6033,SES-2025-027814,2025-12-29 05:59:01,56.0,0.0,7.99,4.62,68.61,Delivered,Standard Ground
ORD-2025-000729,8264,SES-2025-027933,2025-10-29 23:04:11,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000730,8239,SES-2025-027968,2025-02-04 03:26:14,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000731,3953,SES-2025-027995,2025-07-18 01:04:16,239.97,0.0,0.0,19.8,259.77,Delivered,Free Standard
ORD-2025-000732,7521,SES-2025-028022,2025-01-05 15:47:55,435.0,0.0,0.0,35.89,470.89,Delivered,Free Standard
ORD-2025-000733,2670,SES-2025-028153,2025-10-26 07:02:50,145.0,0.0,0.0,11.96,156.96,Delivered,Free Standard
ORD-2025-000734,9126,SES-2025-028176,2025-09-13 15:38:33,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000735,832,SES-2025-028188,2025-12-10 14:44:29,79.99,0.0,0.0,6.6,86.59,Delivered,Free Standard
ORD-2025-000736,9220,SES-2025-028203,2025-05-26 10:46:00,29.0,0.0,7.99,2.39,39.38,Delivered,Standard Ground
ORD-2025-000737,6371,SES-2025-028282,2025-06-28 13:49:25,114.0,0.0,0.0,9.41,123.41,Delivered,Free Standard
ORD-2025-000738,1094,SES-2025-028334,2025-09-17 12:36:36,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000739,5695,SES-2025-028338,2025-04-16 18:31:25,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000740,5308,SES-2025-028362,2025-05-20 12:58:10,220.0,22.0,0.0,18.15,216.15,Delivered,Free Standard
ORD-2025-000741,5187,SES-2025-028477,2025-10-26 10:13:58,98.0,0.0,0.0,8.09,106.09,Delivered,Free Standard
ORD-2025-000742,4801,SES-2025-028489,2025-12-04 11:48:36,209.97,0.0,0.0,17.32,227.29,Delivered,Free Standard
ORD-2025-000743,2168,SES-2025-028538,2025-06-16 15:59:46,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000744,6461,SES-2025-028580,2025-05-17 12:46:46,79.98,0.0,0.0,6.6,86.58,Delivered,Free Standard
ORD-2025-000745,2959,SES-2025-028638,2025-12-15 11:59:56,698.0,0.0,0.0,57.59,755.59,Delivered,Free Standard
ORD-2025-000746,1300,SES-2025-028650,2025-12-09 04:47:05,28.0,2.8,7.99,2.31,35.5,Delivered,Standard Ground
ORD-2025-000747,9237,SES-2025-028660,2025-11-14 20:50:23,89.0,8.9,0.0,7.34,87.44,Delivered,Free Standard
ORD-2025-000748,2452,SES-2025-028684,2025-07-26 18:22:36,89.99,0.0,0.0,7.42,97.41,Processing,Free Standard
ORD-2025-000749,5925,SES-2025-028730,2025-08-02 06:35:11,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000750,6951,SES-2025-028732,2025-12-26 09:21:49,29.0,0.0,7.99,2.39,39.38,Delivered,Standard Ground
ORD-2025-000751,2460,SES-2025-028735,2025-09-30 17:37:20,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000752,3269,SES-2025-028765,2025-10-16 16:49:21,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000753,9233,SES-2025-028772,2025-12-01 09:00:19,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000754,5175,SES-2025-028785,2025-07-17 20:34:19,69.99,7.0,7.99,5.77,76.75,Processing,Standard Ground
ORD-2025-000755,6019,SES-2025-028846,2025-08-02 02:06:12,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000756,8934,SES-2025-029020,2025-07-14 21:44:05,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000757,9884,SES-2025-029021,2025-10-02 15:24:49,39.99,0.0,7.99,3.3,51.28,Delivered,Standard Ground
ORD-2025-000758,1748,SES-2025-029045,2025-12-09 18:53:31,698.0,0.0,0.0,57.59,755.59,Delivered,Free Standard
ORD-2025-000759,6765,SES-2025-029111,2025-10-12 05:29:53,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000760,6874,SES-2025-029126,2025-11-04 02:28:43,79.0,7.9,0.0,6.52,77.62,Delivered,Free Standard
ORD-2025-000761,3129,SES-2025-029138,2025-12-01 11:19:57,74.0,0.0,7.99,6.11,88.1,Delivered,Standard Ground
ORD-2025-000762,9714,SES-2025-029166,2025-11-11 15:31:01,96.0,0.0,0.0,7.92,103.92,Delivered,Free Standard
ORD-2025-000763,5183,SES-2025-029203,2025-02-12 10:36:51,39.99,4.0,7.99,3.3,47.28,Delivered,Standard Ground
ORD-2025-000764,9493,SES-2025-029206,2025-10-14 00:44:07,44.0,0.0,7.99,3.63,55.62,Processing,Standard Ground
ORD-2025-000765,2882,SES-2025-029220,2025-10-25 06:14:17,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000766,8003,SES-2025-029234,2025-10-22 10:03:55,39.99,0.0,7.99,3.3,51.28,Delivered,Standard Ground
ORD-2025-000767,1591,SES-2025-029244,2025-03-27 06:39:53,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000768,4853,SES-2025-029254,2025-09-20 06:14:50,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000769,5963,SES-2025-029255,2025-12-05 23:29:50,136.0,0.0,0.0,11.22,147.22,Delivered,Free Standard
ORD-2025-000770,1258,SES-2025-029261,2025-07-24 20:14:42,89.0,8.9,0.0,7.34,87.44,Delivered,Free Standard
ORD-2025-000771,4942,SES-2025-029304,2025-08-04 17:42:48,170.0,17.0,0.0,14.03,167.03,Delivered,Free Standard
ORD-2025-000772,5670,SES-2025-029326,2025-09-04 13:29:12,64.0,0.0,7.99,5.28,77.27,Delivered,Standard Ground
ORD-2025-000773,5393,SES-2025-029386,2025-12-20 15:49:00,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000774,5006,SES-2025-029407,2025-12-17 13:34:35,32.0,0.0,7.99,2.64,42.63,Processing,Standard Ground
ORD-2025-000775,1263,SES-2025-029452,2025-09-15 08:59:18,48.0,4.8,7.99,3.96,55.15,Delivered,Standard Ground
ORD-2025-000776,4492,SES-2025-029465,2025-02-11 11:40:13,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000777,5696,SES-2025-029553,2025-11-28 20:49:28,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000778,9862,SES-2025-029594,2025-09-29 09:44:01,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000779,1548,SES-2025-029611,2025-07-31 20:42:07,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000780,5480,SES-2025-029774,2025-08-10 08:28:20,179.98,0.0,0.0,14.85,194.83,Delivered,Free Standard
ORD-2025-000781,460,SES-2025-029832,2025-08-05 13:28:51,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000782,1543,SES-2025-029865,2025-09-22 16:02:44,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000783,9620,SES-2025-029880,2025-09-12 03:43:06,88.0,0.0,0.0,7.26,95.26,Delivered,Free Standard
ORD-2025-000784,2436,SES-2025-029894,2025-04-28 13:49:29,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000785,6080,SES-2025-029944,2025-11-19 02:11:18,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000786,9594,SES-2025-030023,2025-06-04 03:17:25,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000787,6668,SES-2025-030037,2025-11-29 17:15:10,50.0,0.0,7.99,4.12,62.11,Delivered,Standard Ground
ORD-2025-000788,3613,SES-2025-030054,2025-12-22 19:36:05,95.0,0.0,0.0,7.84,102.84,Delivered,Free Standard
ORD-2025-000789,7914,SES-2025-030056,2025-09-22 15:52:46,349.0,0.0,0.0,28.79,377.79,Delivered,Free Standard
ORD-2025-000790,4154,SES-2025-030058,2025-09-24 14:39:49,34.0,0.0,7.99,2.81,44.8,Delivered,Standard Ground
ORD-2025-000791,2159,SES-2025-030111,2025-12-25 23:23:09,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000792,623,SES-2025-030183,2025-12-03 22:01:02,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000793,4687,SES-2025-030218,2025-10-16 13:13:57,32.0,0.0,7.99,2.64,42.63,Processing,Standard Ground
ORD-2025-000794,9308,SES-2025-030220,2025-11-14 13:21:20,28.0,0.0,7.99,2.31,38.3,Processing,Standard Ground
ORD-2025-000795,1007,SES-2025-030265,2025-08-20 04:55:27,44.0,4.4,7.99,3.63,51.22,Delivered,Standard Ground
ORD-2025-000796,342,SES-2025-030289,2025-11-08 19:25:04,110.0,11.0,0.0,9.08,108.08,Delivered,Free Standard
ORD-2025-000797,4191,SES-2025-030316,2025-10-29 11:20:38,26.0,2.6,7.99,2.15,33.54,Processing,Standard Ground
ORD-2025-000798,8391,SES-2025-030317,2025-08-24 01:49:22,290.0,0.0,0.0,23.93,313.93,Delivered,Free Standard
ORD-2025-000799,857,SES-2025-030346,2025-12-12 07:46:54,237.0,0.0,0.0,19.55,256.55,Delivered,Free Standard
ORD-2025-000800,2973,SES-2025-030380,2025-01-29 08:53:25,34.0,0.0,7.99,2.81,44.8,Delivered,Standard Ground
ORD-2025-000801,3194,SES-2025-030402,2025-11-07 10:50:19,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000802,239,SES-2025-030430,2025-12-28 12:03:16,89.0,8.9,0.0,7.34,87.44,Delivered,Free Standard
ORD-2025-000803,300,SES-2025-030473,2025-10-01 15:41:57,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000804,9326,SES-2025-030475,2025-10-01 13:27:54,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000805,9740,SES-2025-030481,2025-12-04 03:56:46,88.0,0.0,0.0,7.26,95.26,Delivered,Free Standard
ORD-2025-000806,185,SES-2025-030502,2025-04-24 14:52:09,698.0,0.0,0.0,57.59,755.59,Delivered,Free Standard
ORD-2025-000807,4325,SES-2025-030517,2025-08-22 18:15:42,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000808,245,SES-2025-030556,2025-10-09 22:00:32,76.0,0.0,0.0,6.27,82.27,Processing,Free Standard
ORD-2025-000809,9567,SES-2025-030559,2025-01-04 19:26:32,190.0,19.0,0.0,15.68,186.68,Delivered,Free Standard
ORD-2025-000810,4891,SES-2025-030563,2025-08-27 00:02:21,79.98,0.0,0.0,6.6,86.58,Processing,Free Standard
ORD-2025-000811,8755,SES-2025-030600,2025-12-21 13:22:56,79.0,7.9,0.0,6.52,77.62,Delivered,Free Standard
ORD-2025-000812,6487,SES-2025-030620,2025-11-14 03:23:23,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000813,550,SES-2025-030632,2025-08-01 13:34:19,29.0,2.9,7.99,2.39,36.48,Delivered,Standard Ground
ORD-2025-000814,2042,SES-2025-030637,2025-03-27 23:23:36,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000815,3203,SES-2025-030652,2025-01-03 07:54:04,49.99,0.0,7.99,4.12,62.1,Delivered,Standard Ground
ORD-2025-000816,6567,SES-2025-030653,2025-11-25 05:01:00,349.0,0.0,0.0,28.79,377.79,Delivered,Free Standard
ORD-2025-000817,8945,SES-2025-030682,2025-10-22 13:50:36,96.0,0.0,0.0,7.92,103.92,Processing,Free Standard
ORD-2025-000818,2517,SES-2025-030749,2025-12-18 03:05:08,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000819,8592,SES-2025-030820,2025-08-12 05:39:15,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000820,7518,SES-2025-030890,2025-04-24 18:48:26,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000821,458,SES-2025-030894,2025-11-17 01:39:19,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000822,5523,SES-2025-030933,2025-10-31 04:48:17,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000823,717,SES-2025-030956,2025-05-10 06:44:19,119.97,0.0,0.0,9.9,129.87,Delivered,Free Standard
ORD-2025-000824,5933,SES-2025-030965,2025-11-29 17:27:00,299.99,0.0,0.0,24.75,324.74,Delivered,Free Standard
ORD-2025-000825,750,SES-2025-030988,2025-12-28 15:49:39,39.99,4.0,7.99,3.3,47.28,Delivered,Standard Ground
ORD-2025-000826,954,SES-2025-030999,2025-11-20 17:36:08,52.0,0.0,7.99,4.29,64.28,Delivered,Standard Ground
ORD-2025-000827,937,SES-2025-031005,2025-05-21 02:54:00,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000828,176,SES-2025-031054,2025-11-24 23:19:46,29.0,0.0,7.99,2.39,39.38,Delivered,Standard Ground
ORD-2025-000829,6702,SES-2025-031061,2025-05-12 06:22:46,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000830,6973,SES-2025-031091,2025-12-20 11:09:39,49.99,5.0,7.99,4.12,57.1,Delivered,Standard Ground
ORD-2025-000831,76,SES-2025-031172,2025-07-28 03:07:57,299.98,0.0,0.0,24.75,324.73,Delivered,Free Standard
ORD-2025-000832,6740,SES-2025-031181,2025-12-04 09:14:15,149.99,0.0,0.0,12.37,162.36,Processing,Free Standard
ORD-2025-000833,1066,SES-2025-031200,2025-11-14 06:05:28,190.0,19.0,0.0,15.68,186.68,Delivered,Free Standard
ORD-2025-000834,5802,SES-2025-031233,2025-01-23 19:43:26,178.0,0.0,0.0,14.69,192.69,Delivered,Free Standard
ORD-2025-000835,8794,SES-2025-031246,2025-09-24 23:07:35,85.0,8.5,0.0,7.01,83.51,Delivered,Free Standard
ORD-2025-000836,3651,SES-2025-031260,2025-10-27 11:22:11,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000837,8791,SES-2025-031276,2025-03-11 10:33:44,85.0,0.0,0.0,7.01,92.01,Delivered,Free Standard
