session_id,user_id,session_start,device_type,traffic_source,page_views,duration_seconds,is_bounced,has_converted
SES-2025-028329,9898.0,2025-09-03 08:23:07,Mobile,Organic Search,1,15,1,0
SES-2025-028330,7985.0,2025-06-12 23:26:56,Desktop,Direct,3,83,0,0
SES-2025-028331,9427.0,2025-08-24 07:46:30,Desktop,Organic Search,1,5,1,0
SES-2025-028332,8015.0,2025-12-07 03:20:12,Desktop,Paid Search,3,115,0,0
SES-2025-028333,2785.0,2025-09-15 16:20:54,Mobile,Email,2,46,0,0
SES-2025-028334,1094.0,2025-09-17 12:33:50,Mobile,Organic Search,7,166,0,1
SES-2025-028335,,2025-09-24 16:56:30,Mobile,Organic Search,2,38,0,0
SES-2025-028336,4609.0,2025-12-23 02:29:18,Desktop,Email,3,98,0,0
SES-2025-028337,9926.0,2025-06-02 05:08:47,Desktop,Direct,1,14,1,0
SES-2025-028338,5695.0,2025-04-16 18:28:30,Desktop,Organic Search,7,175,0,1
SES-2025-028339,3380.0,2025-12-12 19:20:58,Desktop,Paid Social,1,18,1,0
SES-2025-028340,1849.0,2025-12-05 18:02:02,Mobile,Organic Search,4,167,0,0
SES-2025-028341,,2025-05-08 06:03:07,Mobile,Paid Search,1,14,1,0
SES-2025-028342,8598.0,2025-11-20 22:26:09,Desktop,Paid Search,4,131,0,0
SES-2025-028343,,2025-09-26 16:43:38,Tablet,Paid Search,2,29,0,0
SES-2025-028344,5479.0,2025-08-06 23:37:07,Mobile,Organic Search,2,38,0,0
SES-2025-028345,8731.0,2025-11-13 09:22:14,Mobile,Paid Search,1,7,1,0
SES-2025-028346,6312.0,2025-12-06 18:24:46,Mobile,Email,5,167,0,0
SES-2025-028347,7480.0,2025-08-18 23:32:06,Mobile,Direct,5,179,0,0
SES-2025-028348,,2025-12-30 11:25:26,Desktop,Organic Search,2,42,0,0
SES-2025-028349,3060.0,2025-10-18 18:58:02,Mobile,Paid Search,2,39,0,0
SES-2025-028350,,2025-01-31 05:56:25,Desktop,Email,1,9,1,0
SES-2025-028351,5009.0,2025-10-02 15:04:39,Desktop,Paid Social,4,108,0,0
SES-2025-028352,5588.0,2025-08-13 21:58:04,Desktop,Email,2,18,0,0
SES-2025-028353,5073.0,2025-11-26 21:05:34,Desktop,Direct,4,139,0,0
SES-2025-028354,,2025-03-13 11:46:48,Mobile,Organic Search,3,100,0,0
SES-2025-028355,,2025-12-20 05:55:27,Tablet,Email,3,82,0,0
SES-2025-028356,,2025-04-02 05:15:33,Mobile,Affiliate,1,5,1,0
SES-2025-028357,,2025-04-22 01:33:49,Mobile,Paid Search,1,4,1,0
SES-2025-028358,5972.0,2025-12-16 17:49:26,Mobile,Email,4,120,0,0
SES-2025-028359,3401.0,2025-05-31 13:17:58,Tablet,Paid Social,1,11,1,0
SES-2025-028360,,2025-12-15 02:15:38,Mobile,Paid Social,1,3,1,0
SES-2025-028361,4598.0,2025-09-01 02:59:30,Mobile,Organic Search,3,87,0,0
SES-2025-028362,5308.0,2025-05-20 12:55:33,Mobile,Email,7,157,0,1
SES-2025-028363,6781.0,2025-12-24 11:43:04,Desktop,Paid Search,3,97,0,0
SES-2025-028364,,2025-07-16 19:59:19,Mobile,Paid Search,2,25,0,0
SES-2025-028365,972.0,2025-07-25 19:20:35,Mobile,Direct,2,48,0,0
SES-2025-028366,,2025-05-13 01:21:38,Mobile,Email,3,65,0,0
SES-2025-028367,3404.0,2025-11-01 16:32:39,Mobile,Paid Search,4,137,0,0
SES-2025-028368,,2025-06-15 23:36:42,Mobile,Organic Search,3,108,0,0
SES-2025-028369,,2025-07-18 19:59:36,Mobile,Organic Search,4,162,0,0
SES-2025-028370,4594.0,2025-12-10 02:46:03,Mobile,Affiliate,2,36,0,0
SES-2025-028371,1586.0,2025-12-03 22:56:45,Desktop,Organic Search,2,21,0,0
SES-2025-028372,,2025-01-03 01:23:29,Mobile,Paid Search,2,49,0,0
SES-2025-028373,2262.0,2025-10-31 13:28:05,Desktop,Paid Search,3,118,0,0
SES-2025-028374,6187.0,2025-10-09 10:37:08,Mobile,Paid Search,3,85,0,0
SES-2025-028375,1878.0,2025-02-21 03:49:50,Mobile,Paid Search,2,47,0,0
SES-2025-028376,7408.0,2025-12-04 11:56:38,Desktop,Direct,3,84,0,0
SES-2025-028377,9661.0,2025-09-16 18:51:33,Mobile,Organic Search,4,175,0,0
SES-2025-028378,1711.0,2025-11-12 01:08:51,Mobile,Paid Search,2,48,0,0
SES-2025-028379,,2025-06-22 19:30:24,Tablet,Organic Search,2,17,0,0
SES-2025-028380,3239.0,2025-12-30 13:19:41,Mobile,Paid Search,1,18,1,0
SES-2025-028381,7367.0,2025-11-14 07:15:56,Mobile,Email,5,185,0,0
SES-2025-028382,1740.0,2025-11-08 17:52:59,Mobile,Paid Search,2,24,0,0
SES-2025-028383,,2025-04-25 19:01:43,Desktop,Paid Social,1,14,1,0
SES-2025-028384,3727.0,2025-12-22 11:24:58,Desktop,Direct,1,9,1,0
SES-2025-028385,,2025-01-01 16:06:16,Mobile,Paid Search,1,14,1,0
SES-2025-028386,8522.0,2025-12-29 12:15:15,Desktop,Affiliate,1,6,1,0
SES-2025-028387,539.0,2025-12-25 15:24:15,Desktop,Direct,1,8,1,0
SES-2025-028388,295.0,2025-06-17 00:06:28,Desktop,Paid Search,2,41,0,0
SES-2025-028389,4099.0,2025-05-06 22:35:04,Mobile,Affiliate,4,115,0,0
SES-2025-028390,,2025-11-25 22:19:27,Mobile,Direct,1,12,1,0
SES-2025-028391,1293.0,2025-12-28 19:42:11,Tablet,Paid Search,3,60,0,0
SES-2025-028392,,2025-09-09 13:19:07,Mobile,Paid Search,1,16,1,0
SES-2025-028393,,2025-06-12 22:00:43,Desktop,Direct,4,74,0,0
SES-2025-028394,4792.0,2025-12-29 13:24:16,Mobile,Affiliate,1,13,1,0
SES-2025-028395,,2025-12-26 10:42:48,Mobile,Organic Search,1,4,1,0
SES-2025-028396,3160.0,2025-09-24 17:18:05,Mobile,Paid Search,1,16,1,0
SES-2025-028397,8553.0,2025-12-01 02:14:02,Mobile,Organic Search,1,11,1,0
SES-2025-028398,,2025-01-02 01:40:02,Mobile,Email,1,12,1,0
SES-2025-028399,9101.0,2025-12-21 05:25:48,Mobile,Paid Search,3,102,0,0
SES-2025-028400,,2025-05-19 10:24:42,Mobile,Paid Search,2,53,0,0
SES-2025-028401,8973.0,2025-10-16 21:41:19,Mobile,Organic Search,3,99,0,0
SES-2025-028402,1880.0,2025-12-30 09:12:46,Mobile,Direct,2,51,0,0
SES-2025-028403,,2025-03-15 05:38:04,Desktop,Organic Search,2,37,0,0
SES-2025-028404,9572.0,2025-10-02 22:17:44,Mobile,Email,3,68,0,0
SES-2025-028405,2120.0,2025-10-16 21:59:41,Mobile,Organic Search,3,95,0,0
SES-2025-028406,5784.0,2025-03-03 22:05:55,Desktop,Paid Social,2,17,0,0
SES-2025-028407,5355.0,2025-12-11 18:45:00,Mobile,Email,1,11,1,0
SES-2025-028408,,2025-12-31 16:12:22,Desktop,Paid Social,1,8,1,0
SES-2025-028409,6366.0,2025-11-10 15:55:40,Mobile,Email,3,88,0,0
SES-2025-028410,,2025-07-07 22:49:20,Tablet,Affiliate,3,91,0,0
SES-2025-028411,6483.0,2025-08-16 06:22:05,Tablet,Organic Search,1,12,1,0
SES-2025-028412,5853.0,2025-05-26 17:45:02,Mobile,Email,3,106,0,0
SES-2025-028413,8748.0,2025-12-19 23:55:30,Mobile,Direct,3,78,0,0
SES-2025-028414,6421.0,2025-05-24 18:44:21,Desktop,Paid Search,3,106,0,0
SES-2025-028415,4716.0,2025-12-08 18:23:47,Mobile,Email,3,108,0,0
SES-2025-028416,6209.0,2025-10-28 10:22:58,Mobile,Paid Social,2,24,0,0
SES-2025-028417,6871.0,2025-12-02 22:08:44,Desktop,Organic Search,2,33,0,0
SES-2025-028418,3981.0,2025-07-11 03:49:21,Desktop,Organic Search,2,47,0,0
SES-2025-028419,,2025-11-15 06:23:48,Mobile,Email,2,39,0,0
SES-2025-028420,7119.0,2025-10-16 05:28:39,Mobile,Organic Search,1,14,1,0
SES-2025-028421,7409.0,2025-12-07 12:49:45,Mobile,Email,1,11,1,0
SES-2025-028422,,2025-01-07 07:24:14,Desktop,Paid Social,1,3,1,0
SES-2025-028423,,2025-05-13 14:58:24,Mobile,Direct,1,7,1,0
SES-2025-028424,,2025-09-28 02:33:11,Desktop,Direct,4,116,0,0
SES-2025-028425,2493.0,2025-07-01 03:10:47,Desktop,Paid Social,3,106,0,0
SES-2025-028426,,2025-04-16 23:58:59,Mobile,Paid Search,2,73,0,0
SES-2025-028427,569.0,2025-12-31 07:52:28,Desktop,Paid Search,1,10,1,0
SES-2025-028428,,2025-12-26 11:30:30,Desktop,Paid Social,2,66,0,0
SES-2025-028429,9336.0,2025-08-13 07:12:53,Mobile,Paid Search,4,118,0,0
SES-2025-028430,9088.0,2025-08-10 10:24:50,Mobile,Paid Search,3,72,0,0
SES-2025-028431,3448.0,2025-04-13 02:09:13,Mobile,Direct,4,136,0,0
SES-2025-028432,7190.0,2025-03-03 02:14:56,Mobile,Paid Search,2,52,0,0
SES-2025-028433,,2025-03-02 04:26:39,Mobile,Paid Search,2,70,0,0
SES-2025-028434,,2025-12-01 15:06:15,Mobile,Direct,3,98,0,0
SES-2025-028435,6861.0,2025-11-03 18:41:53,Desktop,Affiliate,2,44,0,0
SES-2025-028436,6830.0,2025-12-20 18:35:39,Mobile,Direct,1,15,1,0
SES-2025-028437,5377.0,2025-06-17 17:16:44,Mobile,Paid Search,3,135,0,0
SES-2025-028438,2460.0,2025-11-14 08:26:58,Mobile,Direct,1,18,1,0
SES-2025-028439,2684.0,2025-03-13 04:22:24,Mobile,Organic Search,4,111,0,0
SES-2025-028440,,2025-08-20 06:46:18,Mobile,Paid Search,1,8,1,0
SES-2025-028441,432.0,2025-12-22 14:04:30,Mobile,Paid Search,4,154,0,0
SES-2025-028442,6455.0,2025-11-12 15:56:58,Mobile,Paid Social,1,14,1,0
SES-2025-028443,,2025-05-04 14:32:30,Mobile,Paid Social,2,24,0,0
SES-2025-028444,9567.0,2025-10-08 09:50:05,Mobile,Organic Search,1,4,1,0
SES-2025-028445,3489.0,2025-12-23 10:03:05,Desktop,Paid Search,4,123,0,0
SES-2025-028446,7744.0,2025-09-07 12:24:13,Desktop,Organic Search,1,18,1,0
SES-2025-028447,7880.0,2025-09-28 01:39:32,Mobile,Paid Search,3,111,0,0
SES-2025-028448,7250.0,2025-07-01 20:34:16,Mobile,Organic Search,2,52,0,0
SES-2025-028449,5228.0,2025-05-04 00:39:01,Mobile,Organic Search,1,14,1,0
SES-2025-028450,,2025-06-09 03:27:43,Mobile,Paid Search,3,66,0,0
SES-2025-028451,3114.0,2025-09-27 21:26:39,Desktop,Email,2,18,0,0
SES-2025-028452,6930.0,2025-12-28 11:29:13,Mobile,Direct,4,134,0,0
SES-2025-028453,495.0,2025-12-29 07:52:25,Desktop,Email,3,113,0,0
SES-2025-028454,,2025-04-24 10:30:43,Mobile,Paid Social,4,151,0,0
SES-2025-028455,1527.0,2025-10-13 20:49:15,Mobile,Affiliate,3,97,0,0
SES-2025-028456,8015.0,2025-09-22 07:12:54,Mobile,Organic Search,2,35,0,0
SES-2025-028457,8524.0,2025-10-16 01:51:53,Mobile,Direct,2,58,0,0
SES-2025-028458,7922.0,2025-06-01 04:52:49,Mobile,Organic Search,3,42,0,0
SES-2025-028459,,2025-02-25 10:03:19,Mobile,Paid Social,1,8,1,0
SES-2025-028460,9308.0,2025-12-08 08:20:51,Tablet,Paid Social,1,12,1,0
SES-2025-028461,,2025-12-25 10:37:03,Desktop,Paid Social,1,5,1,0
SES-2025-028462,4576.0,2025-12-31 18:53:24,Mobile,Email,3,96,0,0
SES-2025-028463,6115.0,2025-12-08 01:43:28,Mobile,Organic Search,4,146,0,0
SES-2025-028464,,2025-06-03 07:06:45,Mobile,Organic Search,1,13,1,0
SES-2025-028465,9246.0,2025-04-02 20:15:55,Mobile,Paid Social,3,79,0,0
SES-2025-028466,5821.0,2025-10-06 14:49:14,Desktop,Paid Social,3,109,0,0
SES-2025-028467,9825.0,2025-11-19 18:02:48,Mobile,Affiliate,2,31,0,0
SES-2025-028468,,2025-02-08 08:07:33,Mobile,Email,3,113,0,0
SES-2025-028469,3820.0,2025-12-17 21:32:50,Desktop,Paid Social,3,78,0,0
SES-2025-028470,915.0,2025-12-25 10:33:00,Mobile,Paid Search,4,160,0,0
SES-2025-028471,7319.0,2025-12-27 11:48:27,Desktop,Paid Search,4,108,0,0
SES-2025-028472,9010.0,2025-11-16 20:49:11,Mobile,Direct,2,48,0,0
SES-2025-028473,,2025-12-10 04:05:21,Mobile,Organic Search,1,5,1,0
SES-2025-028474,2406.0,2025-12-30 08:58:59,Mobile,Direct,1,10,1,0
SES-2025-028475,1675.0,2025-12-28 08:48:45,Mobile,Email,2,70,0,0
SES-2025-028476,3714.0,2025-07-18 05:30:56,Mobile,Direct,4,124,0,0
SES-2025-028477,5187.0,2025-10-26 10:11:01,Desktop,Paid Search,7,177,0,1
SES-2025-028478,,2025-07-25 02:04:59,Desktop,Direct,4,157,0,0
SES-2025-028479,7822.0,2025-09-09 07:41:18,Desktop,Paid Search,3,98,0,0
SES-2025-028480,9611.0,2025-06-25 12:27:40,Mobile,Direct,2,54,0,0
SES-2025-028481,2096.0,2025-10-11 23:49:06,Mobile,Organic Search,2,47,0,0
SES-2025-028482,,2025-03-10 09:14:51,Tablet,Organic Search,4,143,0,0
SES-2025-028483,,2025-07-27 11:17:59,Mobile,Paid Search,2,45,0,0
SES-2025-028484,2696.0,2025-12-26 03:06:58,Mobile,Organic Search,2,49,0,0
SES-2025-028485,1026.0,2025-07-18 12:06:54,Mobile,Organic Search,1,8,1,0
SES-2025-028486,,2025-06-05 19:18:04,Desktop,Affiliate,3,53,0,0
SES-2025-028487,,2025-09-07 19:52:19,Mobile,Paid Search,4,120,0,0
SES-2025-028488,,2025-03-07 08:20:48,Mobile,Organic Search,1,5,1,0
SES-2025-028489,4801.0,2025-12-04 11:46:14,Mobile,Organic Search,7,142,0,1
SES-2025-028490,,2025-05-07 05:07:58,Mobile,Paid Search,1,18,1,0
SES-2025-028491,9639.0,2025-06-03 14:13:20,Desktop,Direct,3,110,0,0
SES-2025-028492,7291.0,2025-09-07 21:50:53,Mobile,Direct,1,8,1,0
SES-2025-028493,8358.0,2025-08-16 03:02:59,Desktop,Paid Search,2,42,0,0
SES-2025-028494,722.0,2025-09-03 21:24:16,Desktop,Direct,3,75,0,0
SES-2025-028495,,2025-11-27 11:10:39,Desktop,Paid Social,3,133,0,0
SES-2025-028496,9377.0,2025-12-20 17:09:15,Mobile,Paid Search,1,4,1,0
SES-2025-028497,2968.0,2025-09-20 02:25:41,Mobile,Paid Search,4,144,0,0
SES-2025-028498,9809.0,2025-12-29 03:54:43,Mobile,Paid Social,1,11,1,0
SES-2025-028499,,2025-12-12 12:49:43,Mobile,Organic Search,3,74,0,0
SES-2025-028500,3971.0,2025-06-03 10:37:28,Mobile,Direct,2,59,0,0
SES-2025-028501,4164.0,2025-08-26 17:02:05,Mobile,Paid Social,1,9,1,0
SES-2025-028502,7389.0,2025-12-08 02:29:51,Desktop,Organic Search,1,12,1,0
SES-2025-028503,,2025-10-03 03:35:29,Mobile,Organic Search,2,28,0,0
SES-2025-028504,,2025-11-06 15:31:36,Desktop,Email,2,48,0,0
SES-2025-028505,9469.0,2025-09-13 17:22:27,Mobile,Organic Search,2,33,0,0
SES-2025-028506,,2025-12-23 18:31:36,Desktop,Direct,4,142,0,0
SES-2025-028507,,2025-12-19 11:30:07,Mobile,Direct,1,6,1,0
SES-2025-028508,7537.0,2025-09-24 05:11:12,Mobile,Organic Search,2,44,0,0
SES-2025-028509,3661.0,2025-12-23 20:25:21,Mobile,Direct,3,81,0,0
SES-2025-028510,,2025-11-12 23:28:15,Mobile,Email,2,55,0,0
SES-2025-028511,8753.0,2025-04-30 04:24:44,Mobile,Paid Search,3,91,0,0
SES-2025-028512,6743.0,2025-08-27 05:59:14,Mobile,Organic Search,1,12,1,0
SES-2025-028513,8538.0,2025-11-25 13:20:12,Mobile,Paid Search,1,13,1,0
SES-2025-028514,5512.0,2025-12-19 12:28:19,Mobile,Direct,1,6,1,0
SES-2025-028515,1460.0,2025-11-11 03:21:42,Desktop,Organic Search,1,10,1,0
SES-2025-028516,2028.0,2025-12-20 15:45:59,Mobile,Organic Search,3,78,0,0
SES-2025-028517,1102.0,2025-08-02 21:37:10,Mobile,Organic Search,2,58,0,0
SES-2025-028518,9372.0,2025-12-03 05:01:23,Mobile,Paid Search,3,56,0,0
SES-2025-028519,8031.0,2025-07-22 10:59:37,Mobile,Organic Search,1,4,1,0
SES-2025-028520,5490.0,2025-09-29 09:43:02,Desktop,Organic Search,4,100,0,0
SES-2025-028521,9420.0,2025-09-26 10:58:30,Desktop,Paid Social,2,62,0,0
SES-2025-028522,5896.0,2025-08-18 09:22:53,Desktop,Paid Search,2,63,0,0
SES-2025-028523,4814.0,2025-12-26 21:03:03,Desktop,Direct,3,84,0,0
SES-2025-028524,5390.0,2025-05-30 16:51:14,Mobile,Paid Search,1,15,1,0
SES-2025-028525,191.0,2025-10-18 00:46:23,Tablet,Email,3,95,0,0
SES-2025-028526,,2025-01-28 04:57:17,Mobile,Paid Social,2,52,0,0
SES-2025-028527,1211.0,2025-11-15 19:31:54,Mobile,Organic Search,1,10,1,0
SES-2025-028528,9044.0,2025-08-02 02:38:31,Desktop,Organic Search,1,13,1,0
SES-2025-028529,1361.0,2025-07-24 02:56:58,Mobile,Direct,1,7,1,0
SES-2025-028530,823.0,2025-05-02 00:49:30,Mobile,Paid Search,2,56,0,0
SES-2025-028531,,2025-01-01 02:09:01,Desktop,Organic Search,3,100,0,0
SES-2025-028532,5384.0,2025-08-12 23:38:03,Mobile,Organic Search,4,158,0,0
SES-2025-028533,55.0,2025-12-15 14:59:27,Mobile,Paid Search,1,13,1,0
SES-2025-028534,378.0,2025-12-14 02:11:23,Desktop,Paid Search,3,112,0,0
SES-2025-028535,1590.0,2025-11-09 15:03:36,Mobile,Paid Social,2,46,0,0
SES-2025-028536,,2025-12-03 17:01:18,Desktop,Direct,2,38,0,0
SES-2025-028537,,2025-01-20 08:38:52,Mobile,Organic Search,3,63,0,0
SES-2025-028538,2168.0,2025-06-16 15:56:26,Mobile,Paid Social,7,200,0,1
SES-2025-028539,,2025-08-05 11:08:47,Tablet,Paid Social,1,15,1,0
SES-2025-028540,7363.0,2025-07-12 21:46:10,Mobile,Paid Social,1,16,1,0
SES-2025-028541,3304.0,2025-03-15 20:24:42,Desktop,Paid Social,1,11,1,0
SES-2025-028542,8850.0,2025-07-16 00:45:46,Desktop,Organic Search,4,140,0,0
SES-2025-028543,,2025-08-01 05:12:50,Mobile,Email,3,102,0,0
SES-2025-028544,,2025-06-11 12:14:44,Mobile,Paid Search,1,7,1,0
SES-2025-028545,,2025-04-05 22:12:41,Mobile,Paid Search,1,16,1,0
SES-2025-028546,,2025-08-04 18:23:46,Desktop,Paid Search,3,148,0,0
SES-2025-028547,492.0,2025-07-28 04:49:08,Desktop,Organic Search,2,55,0,0
SES-2025-028548,2129.0,2025-10-13 16:36:25,Desktop,Paid Search,1,12,1,0
SES-2025-028549,,2025-10-19 12:00:10,Mobile,Direct,1,18,1,0
SES-2025-028550,1394.0,2025-11-11 15:14:19,Mobile,Email,4,114,0,0
SES-2025-028551,1516.0,2025-11-04 17:08:41,Desktop,Direct,2,65,0,0
SES-2025-028552,5758.0,2025-12-28 08:56:00,Desktop,Organic Search,4,126,0,0
SES-2025-028553,,2025-01-10 15:26:31,Desktop,Paid Search,2,47,0,0
SES-2025-028554,8542.0,2025-10-04 14:35:08,Desktop,Direct,1,13,1,0
SES-2025-028555,5912.0,2025-06-13 17:57:29,Desktop,Direct,4,118,0,0
SES-2025-028556,647.0,2025-11-23 16:47:17,Tablet,Email,4,136,0,0
SES-2025-028557,,2025-10-02 08:12:49,Mobile,Paid Search,3,75,0,0
SES-2025-028558,5579.0,2025-11-18 03:23:06,Mobile,Email,3,105,0,0
SES-2025-028559,3862.0,2025-12-25 19:06:25,Mobile,Organic Search,4,115,0,0
SES-2025-028560,5601.0,2025-10-24 17:15:49,Mobile,Email,4,190,0,0
SES-2025-028561,5018.0,2025-07-03 17:17:27,Desktop,Direct,1,7,1,0
SES-2025-028562,1275.0,2025-08-10 03:54:03,Mobile,Paid Search,3,68,0,0
SES-2025-028563,3226.0,2025-09-28 23:07:19,Desktop,Organic Search,2,26,0,0
SES-2025-028564,,2025-09-28 21:50:33,Mobile,Paid Social,1,13,1,0
SES-2025-028565,,2025-04-27 01:41:51,Desktop,Email,4,136,0,0
SES-2025-028566,5683.0,2025-06-02 10:14:01,Mobile,Paid Search,1,4,1,0
SES-2025-028567,4510.0,2025-09-05 11:00:36,Desktop,Paid Search,4,115,0,0
SES-2025-028568,,2025-02-01 03:03:16,Mobile,Organic Search,1,11,1,0
SES-2025-028569,1424.0,2025-11-30 23:35:48,Mobile,Direct,3,104,0,0
SES-2025-028570,776.0,2025-05-02 22:14:58,Desktop,Paid Search,1,13,1,0
SES-2025-028571,9432.0,2025-06-20 10:11:37,Tablet,Paid Social,1,7,1,0
SES-2025-028572,5119.0,2025-12-19 04:58:58,Desktop,Paid Search,3,79,0,0
SES-2025-028573,,2025-07-24 22:54:28,Mobile,Organic Search,2,65,0,0
SES-2025-028574,,2025-07-03 09:31:09,Mobile,Paid Search,1,14,1,0
SES-2025-028575,,2025-07-10 00:08:58,Mobile,Email,1,18,1,0
SES-2025-028576,,2025-03-21 21:21:38,Desktop,Direct,3,63,0,0
SES-2025-028577,9108.0,2025-07-18 17:10:24,Desktop,Paid Search,5,182,0,0
SES-2025-028578,2991.0,2025-11-21 14:33:22,Mobile,Paid Search,3,89,0,0
SES-2025-028579,,2025-08-22 01:01:04,Desktop,Organic Search,1,13,1,0
SES-2025-028580,6461.0,2025-05-17 12:43:34,Desktop,Organic Search,7,192,0,1
SES-2025-028581,,2025-08-08 01:59:45,Mobile,Paid Search,3,80,0,0
SES-2025-028582,634.0,2025-12-19 00:00:55,Desktop,Organic Search,3,91,0,0
SES-2025-028583,4665.0,2025-03-03 16:24:57,Mobile,Organic Search,1,5,1,0
SES-2025-028584,2624.0,2025-09-27 02:44:00,Mobile,Organic Search,1,18,1,0
SES-2025-028585,,2025-12-28 01:43:09,Mobile,Organic Search,2,37,0,0
SES-2025-028586,2158.0,2025-11-19 14:27:24,Mobile,Organic Search,4,116,0,0
SES-2025-028587,5072.0,2025-11-23 06:28:37,Desktop,Email,2,56,0,0
SES-2025-028588,,2025-03-11 00:18:51,Mobile,Email,4,132,0,0
SES-2025-028589,2944.0,2025-11-23 06:32:12,Mobile,Paid Search,4,114,0,0
SES-2025-028590,4422.0,2025-10-12 13:04:22,Desktop,Organic Search,2,68,0,0
SES-2025-028591,8272.0,2025-09-14 23:51:47,Mobile,Paid Search,3,92,0,0
SES-2025-028592,,2025-10-19 06:21:56,Mobile,Direct,3,71,0,0
SES-2025-028593,,2025-05-16 15:55:00,Desktop,Paid Search,3,58,0,0
SES-2025-028594,4857.0,2025-12-15 11:46:46,Desktop,Email,2,38,0,0
SES-2025-028595,5306.0,2025-12-26 05:38:10,Mobile,Affiliate,3,88,0,0
SES-2025-028596,,2025-05-15 07:26:56,Mobile,Organic Search,2,53,0,0
SES-2025-028597,8409.0,2025-12-17 12:43:47,Desktop,Paid Social,1,5,1,0
SES-2025-028598,9738.0,2025-01-20 20:18:52,Mobile,Organic Search,2,62,0,0
SES-2025-028599,2.0,2025-12-03 17:14:25,Mobile,Organic Search,3,73,0,0
SES-2025-028600,8077.0,2025-12-18 19:38:32,Mobile,Organic Search,3,76,0,0
SES-2025-028601,3160.0,2025-07-10 04:28:58,Mobile,Paid Search,1,11,1,0
SES-2025-028602,6214.0,2025-04-20 15:24:08,Mobile,Organic Search,2,66,0,0
SES-2025-028603,,2025-02-11 08:40:06,Mobile,Direct,2,54,0,0
SES-2025-028604,8516.0,2025-11-25 18:33:25,Mobile,Direct,3,87,0,0
SES-2025-028605,,2025-07-18 01:11:13,Mobile,Paid Social,1,9,1,0
SES-2025-028606,9191.0,2025-08-14 14:23:05,Mobile,Paid Search,2,50,0,0
SES-2025-028607,5221.0,2025-10-27 09:46:31,Mobile,Organic Search,4,148,0,0
SES-2025-028608,,2025-01-02 14:20:10,Mobile,Direct,1,13,1,0
SES-2025-028609,,2025-02-19 02:26:49,Mobile,Paid Social,1,17,1,0
SES-2025-028610,2135.0,2025-12-20 17:36:17,Mobile,Email,2,46,0,0
SES-2025-028611,810.0,2025-11-22 06:58:51,Mobile,Paid Social,2,23,0,0
SES-2025-028612,1202.0,2025-12-21 20:27:34,Desktop,Organic Search,4,127,0,0
SES-2025-028613,,2025-05-16 03:30:07,Mobile,Email,3,79,0,0
SES-2025-028614,,2025-12-17 22:05:26,Mobile,Direct,4,154,0,0
SES-2025-028615,,2025-10-31 02:00:10,Mobile,Organic Search,3,83,0,0
SES-2025-028616,7648.0,2025-11-28 04:23:11,Mobile,Organic Search,3,111,0,0
SES-2025-028617,4455.0,2025-09-06 06:09:44,Mobile,Direct,3,50,0,0
SES-2025-028618,,2025-03-20 06:34:12,Desktop,Direct,2,56,0,0
SES-2025-028619,,2025-02-23 03:51:12,Tablet,Paid Search,2,51,0,0
SES-2025-028620,5350.0,2025-08-06 12:35:52,Mobile,Organic Search,1,12,1,0
SES-2025-028621,7359.0,2025-05-17 18:01:37,Mobile,Organic Search,1,6,1,0
SES-2025-028622,234.0,2025-12-08 02:55:01,Mobile,Email,1,10,1,0
SES-2025-028623,7918.0,2025-05-18 09:03:32,Mobile,Direct,1,6,1,0
SES-2025-028624,2229.0,2025-11-09 18:35:56,Desktop,Affiliate,1,7,1,0
SES-2025-028625,6729.0,2025-12-16 00:31:09,Desktop,Email,1,5,1,0
SES-2025-028626,,2025-07-10 15:32:13,Mobile,Organic Search,3,94,0,0
SES-2025-028627,,2025-10-05 14:25:41,Mobile,Paid Social,1,10,1,0
SES-2025-028628,,2025-01-28 23:26:17,Desktop,Email,1,13,1,0
SES-2025-028629,6183.0,2025-04-30 20:14:10,Mobile,Paid Social,3,60,0,0
SES-2025-028630,4646.0,2025-12-20 17:04:51,Mobile,Paid Search,1,7,1,0
SES-2025-028631,391.0,2025-10-10 23:31:35,Desktop,Organic Search,3,64,0,0
SES-2025-028632,,2025-06-04 05:40:38,Desktop,Paid Social,3,119,0,0
SES-2025-028633,132.0,2025-11-08 19:24:28,Desktop,Organic Search,2,28,0,0
SES-2025-028634,,2025-06-30 14:20:13,Mobile,Organic Search,3,96,0,0
SES-2025-028635,5858.0,2025-06-11 13:20:03,Mobile,Email,2,31,0,0
SES-2025-028636,,2025-07-22 00:53:03,Desktop,Paid Search,1,18,1,0
SES-2025-028637,,2025-06-13 20:15:23,Mobile,Email,3,65,0,0
SES-2025-028638,2959.0,2025-12-15 11:56:56,Mobile,Paid Social,7,180,0,1
SES-2025-028639,4263.0,2025-10-03 14:19:52,Desktop,Email,2,45,0,0
SES-2025-028640,7128.0,2025-12-28 05:55:54,Mobile,Affiliate,1,15,1,0
SES-2025-028641,6986.0,2025-11-12 22:18:12,Mobile,Paid Social,1,14,1,0
SES-2025-028642,3792.0,2025-12-22 13:10:45,Mobile,Organic Search,4,111,0,0
SES-2025-028643,224.0,2025-11-26 13:44:55,Mobile,Paid Search,4,93,0,0
SES-2025-028644,9431.0,2025-12-25 02:38:54,Desktop,Organic Search,2,38,0,0
SES-2025-028645,,2025-10-05 08:13:17,Desktop,Paid Search,2,35,0,0
