order_id,user_key,session_id,date_key,subtotal,discount_amount,shipping_fee,tax_amount,total_amount,order_status,shipping_method
ORD-2025-000727,8967,SES-2025-027775,20251117,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000728,6033,SES-2025-027814,20251229,56.0,0.0,7.99,4.62,68.61,Delivered,Standard Ground
ORD-2025-000729,8264,SES-2025-027933,20251029,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000730,8239,SES-2025-027968,20250204,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000731,3953,SES-2025-027995,20250718,239.97,0.0,0.0,19.8,259.77,Delivered,Free Standard
ORD-2025-000732,7521,SES-2025-028022,20250105,435.0,0.0,0.0,35.89,470.89,Delivered,Free Standard
ORD-2025-000733,2670,SES-2025-028153,20251026,145.0,0.0,0.0,11.96,156.96,Delivered,Free Standard
ORD-2025-000734,9126,SES-2025-028176,20250913,38.0,0.0,7.99,3.14,49.13,Delivered,Standard Ground
ORD-2025-000735,832,SES-2025-028188,20251210,79.99,0.0,0.0,6.6,86.59,Delivered,Free Standard
ORD-2025-000736,9220,SES-2025-028203,20250526,29.0,0.0,7.99,2.39,39.38,Delivered,Standard Ground
ORD-2025-000737,6371,SES-2025-028282,20250628,114.0,0.0,0.0,9.41,123.41,Delivered,Free Standard
ORD-2025-000738,1094,SES-2025-028334,20250917,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000739,5695,SES-2025-028338,20250416,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000740,5308,SES-2025-028362,20250520,220.0,22.0,0.0,18.15,216.15,Delivered,Free Standard
ORD-2025-000741,5187,SES-2025-028477,20251026,98.0,0.0,0.0,8.09,106.09,Delivered,Free Standard
ORD-2025-000742,4801,SES-2025-028489,20251204,209.97,0.0,0.0,17.32,227.29,Delivered,Free Standard
ORD-2025-000743,2168,SES-2025-028538,20250616,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000744,6461,SES-2025-028580,20250517,79.98,0.0,0.0,6.6,86.58,Delivered,Free Standard
ORD-2025-000745,2959,SES-2025-028638,20251215,698.0,0.0,0.0,57.59,755.59,Delivered,Free Standard
ORD-2025-000746,1300,SES-2025-028650,20251209,28.0,2.8,7.99,2.31,35.5,Delivered,Standard Ground
ORD-2025-000747,9237,SES-2025-028660,20251114,89.0,8.9,0.0,7.34,87.44,Delivered,Free Standard
ORD-2025-000748,2452,SES-2025-028684,20250726,89.99,0.0,0.0,7.42,97.41,Processing,Free Standard
ORD-2025-000749,5925,SES-2025-028730,20250802,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000750,6951,SES-2025-028732,20251226,29.0,0.0,7.99,2.39,39.38,Delivered,Standard Ground
ORD-2025-000751,2460,SES-2025-028735,20250930,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000752,3269,SES-2025-028765,20251016,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000753,9233,SES-2025-028772,20251201,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000754,5175,SES-2025-028785,20250717,69.99,7.0,7.99,5.77,76.75,Processing,Standard Ground
ORD-2025-000755,6019,SES-2025-028846,20250802,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000756,8934,SES-2025-029020,20250714,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000757,9884,SES-2025-029021,20251002,39.99,0.0,7.99,3.3,51.28,Delivered,Standard Ground
ORD-2025-000758,1748,SES-2025-029045,20251209,698.0,0.0,0.0,57.59,755.59,Delivered,Free Standard
ORD-2025-000759,6765,SES-2025-029111,20251012,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000760,6874,SES-2025-029126,20251104,79.0,7.9,0.0,6.52,77.62,Delivered,Free Standard
ORD-2025-000761,3129,SES-2025-029138,20251201,74.0,0.0,7.99,6.11,88.1,Delivered,Standard Ground
ORD-2025-000762,9714,SES-2025-029166,20251111,96.0,0.0,0.0,7.92,103.92,Delivered,Free Standard
ORD-2025-000763,5183,SES-2025-029203,20250212,39.99,4.0,7.99,3.3,47.28,Delivered,Standard Ground
ORD-2025-000764,9493,SES-2025-029206,20251014,44.0,0.0,7.99,3.63,55.62,Processing,Standard Ground
ORD-2025-000765,2882,SES-2025-029220,20251025,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000766,8003,SES-2025-029234,20251022,39.99,0.0,7.99,3.3,51.28,Delivered,Standard Ground
ORD-2025-000767,1591,SES-2025-029244,20250327,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000768,4853,SES-2025-029254,20250920,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000769,5963,SES-2025-029255,20251205,136.0,0.0,0.0,11.22,147.22,Delivered,Free Standard
ORD-2025-000770,1258,SES-2025-029261,20250724,89.0,8.9,0.0,7.34,87.44,Delivered,Free Standard
ORD-2025-000771,4942,SES-2025-029304,20250804,170.0,17.0,0.0,14.03,167.03,Delivered,Free Standard
ORD-2025-000772,5670,SES-2025-029326,20250904,64.0,0.0,7.99,5.28,77.27,Delivered,Standard Ground
ORD-2025-000773,5393,SES-2025-029386,20251220,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000774,5006,SES-2025-029407,20251217,32.0,0.0,7.99,2.64,42.63,Processing,Standard Ground
ORD-2025-000775,1263,SES-2025-029452,20250915,48.0,4.8,7.99,3.96,55.15,Delivered,Standard Ground
ORD-2025-000776,4492,SES-2025-029465,20250211,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000777,5696,SES-2025-029553,20251128,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000778,9862,SES-2025-029594,20250929,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000779,1548,SES-2025-029611,20250731,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000780,5480,SES-2025-029774,20250810,179.98,0.0,0.0,14.85,194.83,Delivered,Free Standard
ORD-2025-000781,460,SES-2025-029832,20250805,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000782,1543,SES-2025-029865,20250922,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000783,9620,SES-2025-029880,20250912,88.0,0.0,0.0,7.26,95.26,Delivered,Free Standard
ORD-2025-000784,2436,SES-2025-029894,20250428,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000785,6080,SES-2025-029944,20251119,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000786,9594,SES-2025-030023,20250604,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000787,6668,SES-2025-030037,20251129,50.0,0.0,7.99,4.12,62.11,Delivered,Standard Ground
ORD-2025-000788,3613,SES-2025-030054,20251222,95.0,0.0,0.0,7.84,102.84,Delivered,Free Standard
ORD-2025-000789,7914,SES-2025-030056,20250922,349.0,0.0,0.0,28.79,377.79,Delivered,Free Standard
ORD-2025-000790,4154,SES-2025-030058,20250924,34.0,0.0,7.99,2.81,44.8,Delivered,Standard Ground
ORD-2025-000791,2159,SES-2025-030111,20251225,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000792,623,SES-2025-030183,20251203,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000793,4687,SES-2025-030218,20251016,32.0,0.0,7.99,2.64,42.63,Processing,Standard Ground
ORD-2025-000794,9308,SES-2025-030220,20251114,28.0,0.0,7.99,2.31,38.3,Processing,Standard Ground
ORD-2025-000795,1007,SES-2025-030265,20250820,44.0,4.4,7.99,3.63,51.22,Delivered,Standard Ground
ORD-2025-000796,342,SES-2025-030289,20251108,110.0,11.0,0.0,9.08,108.08,Delivered,Free Standard
ORD-2025-000797,4191,SES-2025-030316,20251029,26.0,2.6,7.99,2.15,33.54,Processing,Standard Ground
ORD-2025-000798,8391,SES-2025-030317,20250824,290.0,0.0,0.0,23.93,313.93,Delivered,Free Standard
ORD-2025-000799,857,SES-2025-030346,20251212,237.0,0.0,0.0,19.55,256.55,Delivered,Free Standard
ORD-2025-000800,2973,SES-2025-030380,20250129,34.0,0.0,7.99,2.81,44.8,Delivered,Standard Ground
ORD-2025-000801,3194,SES-2025-030402,20251107,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000802,239,SES-2025-030430,20251228,89.0,8.9,0.0,7.34,87.44,Delivered,Free Standard
ORD-2025-000803,300,SES-2025-030473,20251001,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000804,9326,SES-2025-030475,20251001,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000805,9740,SES-2025-030481,20251204,88.0,0.0,0.0,7.26,95.26,Delivered,Free Standard
ORD-2025-000806,185,SES-2025-030502,20250424,698.0,0.0,0.0,57.59,755.59,Delivered,Free Standard
ORD-2025-000807,4325,SES-2025-030517,20250822,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000808,245,SES-2025-030556,20251009,76.0,0.0,0.0,6.27,82.27,Processing,Free Standard
ORD-2025-000809,9567,SES-2025-030559,20250104,190.0,19.0,0.0,15.68,186.68,Delivered,Free Standard
ORD-2025-000810,4891,SES-2025-030563,20250827,79.98,0.0,0.0,6.6,86.58,Processing,Free Standard
ORD-2025-000811,8755,SES-2025-030600,20251221,79.0,7.9,0.0,6.52,77.62,Delivered,Free Standard
ORD-2025-000812,6487,SES-2025-030620,20251114,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000813,550,SES-2025-030632,20250801,29.0,2.9,7.99,2.39,36.48,Delivered,Standard Ground
ORD-2025-000814,2042,SES-2025-030637,20250327,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000815,3203,SES-2025-030652,20250103,49.99,0.0,7.99,4.12,62.1,Delivered,Standard Ground
ORD-2025-000816,6567,SES-2025-030653,20251125,349.0,0.0,0.0,28.79,377.79,Delivered,Free Standard
ORD-2025-000817,8945,SES-2025-030682,20251022,96.0,0.0,0.0,7.92,103.92,Processing,Free Standard
ORD-2025-000818,2517,SES-2025-030749,20251218,28.0,0.0,7.99,2.31,38.3,Delivered,Standard Ground
ORD-2025-000819,8592,SES-2025-030820,20250812,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000820,7518,SES-2025-030890,20250424,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000821,458,SES-2025-030894,20251117,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000822,5523,SES-2025-030933,20251031,79.0,0.0,0.0,6.52,85.52,Delivered,Free Standard
ORD-2025-000823,717,SES-2025-030956,20250510,119.97,0.0,0.0,9.9,129.87,Delivered,Free Standard
ORD-2025-000824,5933,SES-2025-030965,20251129,299.99,0.0,0.0,24.75,324.74,Delivered,Free Standard
ORD-2025-000825,750,SES-2025-030988,20251228,39.99,4.0,7.99,3.3,47.28,Delivered,Standard Ground
ORD-2025-000826,954,SES-2025-030999,20251120,52.0,0.0,7.99,4.29,64.28,Delivered,Standard Ground
ORD-2025-000827,937,SES-2025-031005,20250521,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000828,176,SES-2025-031054,20251124,29.0,0.0,7.99,2.39,39.38,Delivered,Standard Ground
ORD-2025-000829,6702,SES-2025-031061,20250512,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
ORD-2025-000830,6973,SES-2025-031091,20251220,49.99,5.0,7.99,4.12,57.1,Delivered,Standard Ground
ORD-2025-000831,76,SES-2025-031172,20250728,299.98,0.0,0.0,24.75,324.73,Delivered,Free Standard
ORD-2025-000832,6740,SES-2025-031181,20251204,149.99,0.0,0.0,12.37,162.36,Processing,Free Standard
ORD-2025-000833,1066,SES-2025-031200,20251114,190.0,19.0,0.0,15.68,186.68,Delivered,Free Standard
ORD-2025-000834,5802,SES-2025-031233,20250123,178.0,0.0,0.0,14.69,192.69,Delivered,Free Standard
ORD-2025-000835,8794,SES-2025-031246,20250924,85.0,8.5,0.0,7.01,83.51,Delivered,Free Standard
ORD-2025-000836,3651,SES-2025-031260,20251027,48.0,0.0,7.99,3.96,59.95,Delivered,Standard Ground
ORD-2025-000837,8791,SES-2025-031276,20250311,85.0,0.0,0.0,7.01,92.01,Delivered,Free Standard
ORD-2025-000838,5032,SES-2025-031277,20251006,32.0,0.0,7.99,2.64,42.63,Delivered,Standard Ground
ORD-2025-000839,3217,SES-2025-031287,20251123,69.99,0.0,7.99,5.77,83.75,Delivered,Standard Ground
ORD-2025-000840,8615,SES-2025-031312,20250312,89.0,0.0,0.0,7.34,96.34,Delivered,Free Standard
ORD-2025-000841,5517,SES-2025-031370,20251101,84.0,0.0,0.0,6.93,90.93,Delivered,Free Standard
ORD-2025-000842,297,SES-2025-031404,20250716,22.0,0.0,7.99,1.82,31.81,Delivered,Standard Ground
ORD-2025-000843,5130,SES-2025-031436,20250315,26.0,0.0,7.99,2.15,36.14,Delivered,Standard Ground
ORD-2025-000844,2316,SES-2025-031451,20250717,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000845,6755,SES-2025-031569,20250813,25.0,0.0,7.99,2.06,35.05,Delivered,Standard Ground
ORD-2025-000846,9070,SES-2025-031590,20250809,178.0,17.8,0.0,14.69,174.89,Delivered,Free Standard
ORD-2025-000847,6967,SES-2025-031646,20250810,109.98,0.0,0.0,9.07,119.05,Delivered,Free Standard
ORD-2025-000848,1929,SES-2025-031656,20251202,24.0,0.0,7.99,1.98,33.97,Delivered,Standard Ground
ORD-2025-000849,4488,SES-2025-031741,20251210,84.0,8.4,0.0,6.93,82.53,Delivered,Free Standard
ORD-2025-000850,6902,SES-2025-031779,20250921,39.99,0.0,7.99,3.3,51.28,Delivered,Standard Ground
ORD-2025-000851,7001,SES-2025-031801,20251126,98.0,0.0,0.0,8.09,106.09,Delivered,Free Standard
ORD-2025-000852,663,SES-2025-031837,20251226,49.99,0.0,7.99,4.12,62.1,Delivered,Standard Ground
ORD-2025-000853,9773,SES-2025-031868,20250731,38.0,0.0,7.99,3.14,49.13,Processing,Standard Ground
ORD-2025-000854,178,SES-2025-031893,20251219,42.0,0.0,7.99,3.47,53.46,Delivered,Standard Ground
ORD-2025-000855,2382,SES-2025-031894,20250804,44.0,0.0,7.99,3.63,55.62,Delivered,Standard Ground
ORD-2025-000856,7510,SES-2025-031938,20250907,54.99,0.0,7.99,4.54,67.52,Delivered,Standard Ground
ORD-2025-000857,9470,SES-2025-031968,20250812,68.0,0.0,7.99,5.61,81.6,Delivered,Standard Ground
