session_id,user_key,date_key,device_key,channel_key,page_views,duration_seconds,is_bounced,has_converted
SES-2025-023721,6806,20250326,3,1,1,3,1,0
SES-2025-023722,4702,20251123,1,1,1,4,1,0
SES-2025-023723,2256,20250916,2,1,1,6,1,0
SES-2025-023724,5078,20251127,1,2,3,79,0,0
SES-2025-023725,5947,20251229,1,3,3,67,0,0
SES-2025-023726,8771,20251027,2,4,4,127,0,0
SES-2025-023727,5605,20251222,2,4,3,64,0,0
SES-2025-023728,169,20251105,2,4,1,10,1,0
SES-2025-023729,0,20251221,1,4,1,4,1,0
SES-2025-023730,2386,20250127,2,2,3,110,0,0
SES-2025-023731,6292,20251221,2,5,2,61,0,0
SES-2025-023732,8061,20250608,1,2,2,40,0,0
SES-2025-023733,6466,20251123,1,4,1,13,1,0
SES-2025-023734,7488,20251114,2,3,3,78,0,0
SES-2025-023735,0,20251220,1,5,3,82,0,0
SES-2025-023736,2691,20251107,1,2,3,112,0,0
SES-2025-023737,0,20250627,1,2,2,48,0,0
SES-2025-023738,0,20251215,1,1,2,42,0,0
SES-2025-023739,0,20251223,3,1,1,5,1,0
SES-2025-023740,7696,20251215,1,4,4,140,0,0
SES-2025-023741,0,20250806,3,1,4,143,0,0
SES-2025-023742,0,20250712,1,1,1,16,1,0
SES-2025-023743,0,20251208,2,2,2,33,0,0
SES-2025-023744,3849,20251105,1,5,1,16,1,0
SES-2025-023745,2789,20251018,1,1,3,111,0,0
SES-2025-023746,9029,20251101,1,5,3,55,0,0
SES-2025-023747,3809,20250823,2,4,3,77,0,0
SES-2025-023748,0,20250805,1,2,1,10,1,0
SES-2025-023749,0,20251020,2,3,1,8,1,0
SES-2025-023750,6681,20250616,1,5,7,175,0,1
SES-2025-023751,1329,20250502,1,4,1,7,1,0
SES-2025-023752,4306,20251009,1,1,1,13,1,0
SES-2025-023753,8366,20251207,2,2,2,67,0,0
SES-2025-023754,0,20250726,2,2,2,20,0,0
SES-2025-023755,0,20250713,1,1,2,48,0,0
SES-2025-023756,2055,20250813,2,1,4,115,0,0
SES-2025-023757,1292,20250920,1,1,3,96,0,0
SES-2025-023758,3078,20251231,1,1,3,95,0,0
SES-2025-023759,4755,20251222,1,6,2,69,0,0
SES-2025-023760,6010,20250804,2,1,3,89,0,0
SES-2025-023761,6946,20251224,2,1,1,5,1,0
SES-2025-023762,1731,20250721,1,2,3,124,0,0
SES-2025-023763,0,20250717,2,1,1,12,1,0
SES-2025-023764,0,20250925,2,2,4,117,0,0
SES-2025-023765,0,20250124,2,6,3,95,0,0
SES-2025-023766,0,20250501,3,6,3,107,0,0
SES-2025-023767,9773,20251207,2,2,3,100,0,0
SES-2025-023768,0,20251202,1,2,4,141,0,0
SES-2025-023769,5139,20251129,2,1,1,5,1,0
SES-2025-023770,9652,20251229,1,3,3,108,0,0
SES-2025-023771,0,20250914,1,3,3,117,0,0
SES-2025-023772,3518,20251218,1,2,4,167,0,0
SES-2025-023773,3563,20250813,2,2,2,62,0,0
SES-2025-023774,0,20250404,2,6,4,159,0,0
SES-2025-023775,8128,20251110,1,2,3,89,0,0
SES-2025-023776,6398,20250919,2,2,3,116,0,0
SES-2025-023777,3822,20251014,2,3,2,31,0,0
SES-2025-023778,739,20251203,1,3,3,96,0,0
SES-2025-023779,6474,20250830,2,3,4,141,0,0
SES-2025-023780,1175,20251223,3,2,2,40,0,0
SES-2025-023781,4168,20250807,1,2,2,19,0,0
SES-2025-023782,0,20250526,2,3,2,29,0,0
SES-2025-023783,5216,20250528,2,2,7,161,0,1
SES-2025-023784,7002,20250802,2,1,2,39,0,0
SES-2025-023785,384,20250817,2,2,4,122,0,0
SES-2025-023786,0,20251214,2,2,3,124,0,0
SES-2025-023787,0,20250612,3,1,1,9,1,0
SES-2025-023788,7973,20251212,1,1,1,5,1,0
SES-2025-023789,0,20250209,1,4,1,17,1,0
SES-2025-023790,7475,20250627,2,1,3,58,0,0
SES-2025-023791,7880,20250801,2,1,2,20,0,0
SES-2025-023792,0,20250115,2,1,4,122,0,0
SES-2025-023793,0,20250824,2,3,2,64,0,0
SES-2025-023794,4991,20251106,2,3,1,8,1,0
SES-2025-023795,0,20250125,2,5,1,4,1,0
SES-2025-023796,5960,20251124,1,1,2,22,0,0
SES-2025-023797,0,20250214,1,1,2,67,0,0
SES-2025-023798,425,20250512,1,2,4,141,0,0
SES-2025-023799,3486,20251211,2,2,2,48,0,0
SES-2025-023800,5727,20251129,2,2,2,26,0,0
SES-2025-023801,254,20250304,1,2,7,190,0,1
SES-2025-023802,9133,20251014,1,3,2,73,0,0
SES-2025-023803,0,20251124,2,4,3,88,0,0
SES-2025-023804,2321,20251223,1,1,1,5,1,0
SES-2025-023805,4666,20251218,3,2,2,20,0,0
SES-2025-023806,5411,20251223,2,3,1,4,1,0
SES-2025-023807,4716,20250927,1,5,1,7,1,0
SES-2025-023808,6110,20251109,2,3,1,14,1,0
SES-2025-023809,0,20250610,1,5,5,153,0,0
SES-2025-023810,7993,20250923,2,4,3,129,0,0
SES-2025-023811,0,20250320,2,1,2,41,0,0
SES-2025-023812,2019,20251201,1,1,3,112,0,0
SES-2025-023813,8142,20251019,2,5,2,51,0,0
SES-2025-023814,7666,20251227,2,4,3,80,0,0
SES-2025-023815,8708,20251127,2,1,3,106,0,0
SES-2025-023816,8009,20251114,2,1,1,13,1,0
SES-2025-023817,4686,20250425,1,1,3,118,0,0
SES-2025-023818,0,20250314,2,3,3,70,0,0
SES-2025-023819,8939,20251211,1,5,4,122,0,0
SES-2025-023820,6585,20251230,2,1,1,3,1,0
SES-2025-023821,5524,20251022,2,4,1,4,1,0
SES-2025-023822,0,20250729,2,3,2,26,0,0
SES-2025-023823,124,20250529,2,2,2,35,0,0
SES-2025-023824,7765,20250620,1,4,3,126,0,0
SES-2025-023825,6716,20250912,1,5,3,96,0,0
SES-2025-023826,9281,20251126,2,6,2,56,0,0
SES-2025-023827,2148,20251120,2,1,1,4,1,0
SES-2025-023828,0,20250222,1,3,2,43,0,0
SES-2025-023829,7011,20250901,2,3,1,5,1,0
SES-2025-023830,0,20251125,2,1,4,150,0,0
SES-2025-023831,0,20251107,1,3,1,3,1,0
SES-2025-023832,0,20251022,2,2,2,55,0,0
SES-2025-023833,0,20250601,2,2,2,26,0,0
SES-2025-023834,0,20250425,1,6,1,11,1,0
SES-2025-023835,3716,20251208,2,6,3,133,0,0
SES-2025-023836,0,20251126,2,2,1,3,1,0
SES-2025-023837,3603,20251020,2,3,5,160,0,0
SES-2025-023838,9867,20250612,2,4,2,41,0,0
SES-2025-023839,1246,20250827,1,1,3,92,0,0
SES-2025-023840,0,20250204,2,6,4,120,0,0
SES-2025-023841,0,20250210,1,2,4,123,0,0
SES-2025-023842,5044,20251112,1,2,7,185,0,1
SES-2025-023843,1385,20251127,1,1,3,85,0,0
SES-2025-023844,8434,20251217,2,4,3,97,0,0
SES-2025-023845,0,20251103,2,3,3,111,0,0
SES-2025-023846,7964,20251126,1,2,3,62,0,0
SES-2025-023847,0,20250112,2,1,2,51,0,0
SES-2025-023848,3168,20250523,2,1,2,36,0,0
SES-2025-023849,338,20250719,1,2,4,140,0,0
SES-2025-023850,6840,20250607,1,1,3,123,0,0
SES-2025-023851,602,20251103,1,4,4,157,0,0
SES-2025-023852,2651,20250715,2,4,1,12,1,0
SES-2025-023853,6378,20251229,2,6,1,14,1,0
SES-2025-023854,0,20251205,1,1,2,44,0,0
SES-2025-023855,0,20250808,2,1,3,103,0,0
SES-2025-023856,2599,20251230,2,1,1,10,1,0
SES-2025-023857,5817,20251113,2,1,3,76,0,0
SES-2025-023858,8837,20251231,2,3,2,64,0,0
SES-2025-023859,3788,20250721,1,3,4,110,0,0
SES-2025-023860,0,20251201,2,3,3,101,0,0
SES-2025-023861,5072,20251224,2,3,2,54,0,0
SES-2025-023862,2543,20251121,2,1,1,4,1,0
SES-2025-023863,0,20250309,2,2,3,95,0,0
SES-2025-023864,0,20250921,2,1,1,4,1,0
SES-2025-023865,6266,20251228,2,1,3,85,0,0
SES-2025-023866,8178,20251028,1,1,1,14,1,0
SES-2025-023867,9184,20251018,2,1,2,34,0,0
SES-2025-023868,9959,20251111,2,1,4,139,0,0
SES-2025-023869,1918,20251124,2,4,4,153,0,0
SES-2025-023870,2765,20250604,1,4,1,12,1,0
SES-2025-023871,8502,20251207,2,2,1,5,1,0
SES-2025-023872,6127,20250328,2,1,1,10,1,0
SES-2025-023873,6532,20250714,1,2,3,63,0,0
SES-2025-023874,7992,20250930,2,6,1,5,1,0
SES-2025-023875,1047,20251012,2,2,1,13,1,0
SES-2025-023876,6235,20251012,2,1,1,18,1,0
SES-2025-023877,6316,20250811,2,6,2,56,0,0
SES-2025-023878,4486,20251129,2,1,4,103,0,0
SES-2025-023879,4518,20251119,2,3,2,73,0,0
SES-2025-023880,0,20250812,2,5,1,10,1,0
SES-2025-023881,0,20251223,2,2,1,18,1,0
SES-2025-023882,0,20250201,1,3,3,77,0,0
SES-2025-023883,9352,20251209,1,3,3,69,0,0
SES-2025-023884,6130,20251221,2,2,2,42,0,0
SES-2025-023885,7035,20250813,1,6,1,13,1,0
SES-2025-023886,0,20250120,1,3,4,109,0,0
SES-2025-023887,95,20251028,2,1,2,19,0,0
SES-2025-023888,113,20251227,2,3,1,16,1,0
SES-2025-023889,360,20250803,1,3,2,55,0,0
SES-2025-023890,6388,20250527,1,2,3,87,0,0
SES-2025-023891,0,20250714,1,1,1,9,1,0
SES-2025-023892,0,20250331,2,3,1,3,1,0
SES-2025-023893,5034,20251201,2,2,3,122,0,0
SES-2025-023894,30,20250601,1,6,4,140,0,0
SES-2025-023895,2060,20251215,1,2,3,79,0,0
SES-2025-023896,2551,20251021,2,4,1,7,1,0
SES-2025-023897,0,20250427,2,4,1,3,1,0
SES-2025-023898,9820,20251109,2,3,1,11,1,0
SES-2025-023899,0,20250207,2,1,1,13,1,0
SES-2025-023900,7825,20251104,1,3,2,47,0,0
SES-2025-023901,0,20250316,1,1,3,68,0,0
SES-2025-023902,0,20250418,2,3,3,71,0,0
SES-2025-023903,2891,20251129,1,1,5,233,0,0
SES-2025-023904,0,20250114,1,4,3,100,0,0
SES-2025-023905,4658,20251225,2,4,1,11,1,0
SES-2025-023906,4819,20250816,2,4,3,60,0,0
SES-2025-023907,4098,20251015,2,3,1,11,1,0
SES-2025-023908,0,20250502,2,6,2,51,0,0
SES-2025-023909,3226,20250916,2,3,2,36,0,0
SES-2025-023910,7644,20251110,2,3,1,9,1,0
SES-2025-023911,3031,20251225,1,1,3,87,0,0
SES-2025-023912,0,20251107,1,3,2,47,0,0
SES-2025-023913,8,20251226,1,3,4,124,0,0
SES-2025-023914,0,20250523,2,3,1,13,1,0
SES-2025-023915,1893,20251114,2,1,2,45,0,0
SES-2025-023916,0,20250711,1,6,2,71,0,0
SES-2025-023917,0,20250302,2,1,1,4,1,0
SES-2025-023918,5319,20251209,2,1,2,54,0,0
SES-2025-023919,3262,20250617,1,4,3,81,0,0
SES-2025-023920,7120,20251009,2,6,3,98,0,0
SES-2025-023921,2622,20251008,1,1,3,90,0,0
SES-2025-023922,4347,20251224,2,3,1,18,1,0
SES-2025-023923,0,20250611,1,2,3,80,0,0
SES-2025-023924,0,20251227,1,4,2,58,0,0
SES-2025-023925,5990,20251028,2,4,2,28,0,0
SES-2025-023926,4099,20251221,2,2,4,150,0,0
SES-2025-023927,0,20250424,1,4,3,84,0,0
SES-2025-023928,0,20250321,2,3,3,99,0,0
SES-2025-023929,0,20250312,2,1,3,93,0,0
SES-2025-023930,2194,20250930,2,2,1,6,1,0
SES-2025-023931,4640,20251226,2,6,1,12,1,0
SES-2025-023932,0,20250622,1,1,1,6,1,0
SES-2025-023933,1914,20251225,2,5,1,4,1,0
SES-2025-023934,3529,20251207,2,4,1,15,1,0
SES-2025-023935,738,20251122,2,3,7,195,0,1
SES-2025-023936,5306,20251231,1,1,4,136,0,0
SES-2025-023937,0,20250504,2,3,3,104,0,0
SES-2025-023938,8662,20250220,2,6,1,17,1,0
SES-2025-023939,5911,20250817,2,5,3,74,0,0
SES-2025-023940,0,20250520,2,1,3,102,0,0
SES-2025-023941,0,20250404,2,1,3,56,0,0
SES-2025-023942,0,20250425,1,3,3,107,0,0
SES-2025-023943,0,20250506,2,5,4,115,0,0
SES-2025-023944,3447,20250304,1,5,3,96,0,0
SES-2025-023945,8484,20250901,1,6,1,13,1,0
SES-2025-023946,0,20250908,2,4,3,94,0,0
SES-2025-023947,9256,20250814,2,1,1,10,1,0
SES-2025-023948,5731,20250822,1,4,1,14,1,0
SES-2025-023949,1434,20251213,2,1,1,18,1,0
SES-2025-023950,2514,20251013,2,1,1,13,1,0
SES-2025-023951,4741,20250605,2,2,3,89,0,0
SES-2025-023952,9515,20250508,2,2,2,34,0,0
SES-2025-023953,3792,20251127,2,2,3,69,0,0
SES-2025-023954,1862,20251221,2,3,2,66,0,0
SES-2025-023955,1765,20250806,2,1,3,113,0,0
SES-2025-023956,7775,20251011,2,2,3,83,0,0
SES-2025-023957,7109,20250826,2,4,2,34,0,0
SES-2025-023958,2951,20251117,1,3,3,101,0,0
SES-2025-023959,8561,20250809,3,2,3,89,0,0
SES-2025-023960,6541,20251128,2,4,2,57,0,0
SES-2025-023961,0,20251005,1,1,1,7,1,0
SES-2025-023962,1215,20250619,2,3,2,30,0,0
SES-2025-023963,0,20250505,1,2,3,99,0,0
SES-2025-023964,0,20250929,2,5,4,116,0,0
SES-2025-023965,0,20250912,1,5,4,109,0,0
SES-2025-023966,0,20250718,1,4,1,7,1,0
SES-2025-023967,3693,20250720,1,5,2,57,0,0
SES-2025-023968,8117,20250419,2,2,1,4,1,0
SES-2025-023969,9470,20250730,2,2,1,9,1,0
SES-2025-023970,0,20250103,2,4,1,13,1,0
SES-2025-023971,2007,20251226,2,1,1,6,1,0
SES-2025-023972,4194,20251223,2,1,1,8,1,0
SES-2025-023973,2165,20251203,2,3,3,121,0,0
SES-2025-023974,0,20250425,2,2,2,38,0,0
SES-2025-023975,0,20250314,1,1,3,94,0,0
SES-2025-023976,4298,20251205,2,4,1,3,1,0
SES-2025-023977,8488,20250808,1,5,1,5,1,0
SES-2025-023978,5981,20251207,2,1,3,68,0,0
SES-2025-023979,0,20250620,2,3,2,34,0,0
SES-2025-023980,4940,20251206,2,1,4,129,0,0
SES-2025-023981,9262,20251220,2,3,3,80,0,0
SES-2025-023982,6616,20250519,1,2,3,92,0,0
SES-2025-023983,8952,20250913,2,5,7,219,0,1
SES-2025-023984,0,20251125,2,3,1,3,1,0
SES-2025-023985,8429,20251013,1,4,2,40,0,0
SES-2025-023986,6569,20251129,2,4,2,25,0,0
SES-2025-023987,0,20251115,1,1,5,150,0,0
SES-2025-023988,1209,20251002,1,1,4,104,0,0
SES-2025-023989,1236,20251229,2,1,1,6,1,0
SES-2025-023990,5373,20250615,2,1,3,111,0,0
SES-2025-023991,2760,20250706,2,1,3,83,0,0
SES-2025-023992,9701,20251109,2,4,1,12,1,0
SES-2025-023993,4772,20251017,2,4,1,5,1,0
SES-2025-023994,0,20251001,1,2,1,8,1,0
SES-2025-023995,0,20250918,2,3,2,37,0,0
SES-2025-023996,3937,20250911,1,1,3,98,0,0
SES-2025-023997,9360,20251031,1,1,3,73,0,0
SES-2025-023998,0,20251005,1,1,1,4,1,0
SES-2025-023999,4988,20250713,2,3,4,79,0,0
SES-2025-024000,0,20250103,1,1,1,6,1,0
SES-2025-024001,8444,20251209,2,5,1,18,1,0
SES-2025-024002,3947,20251222,2,1,1,14,1,0
SES-2025-024003,0,20251119,1,2,3,113,0,0
SES-2025-024004,2876,20250915,1,2,2,49,0,0
SES-2025-024005,1445,20251228,2,1,1,5,1,0
SES-2025-024006,0,20251130,1,2,2,26,0,0
SES-2025-024007,1057,20250221,2,2,3,87,0,0
SES-2025-024008,0,20250611,2,5,3,113,0,0
SES-2025-024009,7376,20251217,1,2,4,107,0,0
SES-2025-024010,385,20251107,2,3,2,54,0,0
SES-2025-024011,0,20250424,2,1,1,5,1,0
SES-2025-024012,0,20251102,2,1,1,14,1,0
SES-2025-024013,870,20251213,1,1,3,73,0,0
SES-2025-024014,0,20250907,2,1,1,10,1,0
SES-2025-024015,0,20251002,2,4,1,8,1,0
SES-2025-024016,0,20250116,2,1,2,40,0,0
SES-2025-024017,5736,20250910,2,5,7,141,0,1
SES-2025-024018,658,20251202,2,3,2,35,0,0
SES-2025-024019,7689,20250921,1,3,3,93,0,0
SES-2025-024020,5292,20251223,2,6,1,6,1,0
SES-2025-024021,0,20250509,2,1,1,12,1,0
SES-2025-024022,6827,20251004,2,3,1,16,1,0
SES-2025-024023,0,20250710,2,4,1,13,1,0
SES-2025-024024,3491,20250916,2,1,2,55,0,0
SES-2025-024025,0,20250416,1,1,3,107,0,0
SES-2025-024026,9919,20250606,2,3,3,112,0,0
SES-2025-024027,2307,20250930,2,4,4,136,0,0
SES-2025-024028,0,20251113,1,5,3,71,0,0
SES-2025-024029,8178,20251019,2,4,1,8,1,0
SES-2025-024030,4651,20251204,1,3,3,72,0,0
SES-2025-024031,565,20251031,1,5,3,97,0,0
SES-2025-024032,0,20251013,1,6,1,16,1,0
SES-2025-024033,4288,20251117,2,4,2,60,0,0
SES-2025-024034,7698,20250903,3,1,1,8,1,0
SES-2025-024035,2788,20251221,2,6,1,16,1,0
SES-2025-024036,0,20251113,2,2,2,37,0,0
SES-2025-024037,0,20250117,2,2,2,40,0,0
SES-2025-024038,5223,20251223,2,4,3,109,0,0
SES-2025-024039,3745,20251104,1,4,1,6,1,0
SES-2025-024040,2962,20250525,2,3,2,55,0,0
SES-2025-024041,0,20251004,2,3,1,16,1,0
SES-2025-024042,5792,20250928,2,4,2,72,0,0
SES-2025-024043,195,20250629,2,3,1,16,1,0
SES-2025-024044,0,20251110,2,4,1,9,1,0
SES-2025-024045,6798,20251127,2,2,3,123,0,0
SES-2025-024046,0,20250319,1,5,3,85,0,0
SES-2025-024047,8777,20251211,3,1,3,85,0,0
SES-2025-024048,6886,20251208,1,5,7,205,0,1
SES-2025-024049,3567,20251129,1,2,1,15,1,0
SES-2025-024050,2794,20251212,2,1,1,18,1,0
SES-2025-024051,7275,20251210,2,4,2,21,0,0
SES-2025-024052,0,20251002,2,6,1,12,1,0
SES-2025-024053,0,20251004,1,4,1,3,1,0
SES-2025-024054,7869,20250708,2,2,3,98,0,0
SES-2025-024055,8947,20250403,2,3,2,39,0,0
SES-2025-024056,0,20251010,2,4,2,52,0,0
SES-2025-024057,1355,20251116,2,1,2,39,0,0
SES-2025-024058,0,20250810,2,4,3,110,0,0
SES-2025-024059,0,20250930,2,3,1,9,1,0
SES-2025-024060,7234,20250221,1,5,7,151,0,1
SES-2025-024061,5647,20251027,2,4,1,16,1,0
SES-2025-024062,0,20250120,2,1,1,3,1,0
SES-2025-024063,0,20250503,2,2,3,69,0,0
SES-2025-024064,9173,20250930,1,3,1,9,1,0
SES-2025-024065,0,20250218,2,3,1,6,1,0
SES-2025-024066,0,20250215,2,4,1,4,1,0
SES-2025-024067,8649,20250819,2,3,1,16,1,0
SES-2025-024068,0,20250929,2,3,1,11,1,0
SES-2025-024069,0,20251002,2,1,2,58,0,0
SES-2025-024070,5799,20250910,2,1,1,6,1,0
SES-2025-024071,0,20250715,2,3,2,70,0,0
SES-2025-024072,0,20250709,2,3,3,62,0,0
SES-2025-024073,3574,20251215,1,1,3,58,0,0
SES-2025-024074,6448,20251021,2,1,1,17,1,0
SES-2025-024075,7422,20251129,1,4,4,112,0,0
SES-2025-024076,0,20250430,2,2,2,45,0,0
SES-2025-024077,5026,20251110,2,2,1,7,1,0
SES-2025-024078,0,20251216,2,1,3,82,0,0
SES-2025-024079,5223,20251123,2,3,1,17,1,0
SES-2025-024080,0,20250201,1,2,3,121,0,0
SES-2025-024081,3118,20251230,2,1,1,17,1,0
SES-2025-024082,5613,20251023,1,3,3,82,0,0
SES-2025-024083,5527,20251225,2,3,1,16,1,0
SES-2025-024084,7786,20250902,2,1,2,20,0,0
SES-2025-024085,9789,20250904,3,1,4,138,0,0
SES-2025-024086,0,20251016,2,2,3,110,0,0
SES-2025-024087,0,20250513,3,1,1,12,1,0
SES-2025-024088,0,20250601,2,5,4,137,0,0
SES-2025-024089,3797,20250519,2,1,3,93,0,0
SES-2025-024090,0,20250108,1,2,2,62,0,0
SES-2025-024091,8223,20251121,1,1,1,11,1,0
SES-2025-024092,1471,20250904,2,3,1,12,1,0
SES-2025-024093,7723,20250912,2,4,1,17,1,0
SES-2025-024094,7846,20250630,2,1,4,182,0,0
SES-2025-024095,6149,20250705,2,3,3,76,0,0
SES-2025-024096,3619,20251215,1,2,3,89,0,0
SES-2025-024097,0,20250529,2,4,1,15,1,0
SES-2025-024098,5153,20250827,2,2,2,50,0,0
SES-2025-024099,8719,20251108,2,5,1,13,1,0
SES-2025-024100,9576,20250905,2,1,1,4,1,0
SES-2025-024101,2860,20250821,1,2,7,154,0,1
SES-2025-024102,0,20250718,2,1,3,114,0,0
SES-2025-024103,4946,20251212,1,2,2,30,0,0
SES-2025-024104,2837,20251229,1,4,1,13,1,0
SES-2025-024105,3887,20251123,2,2,4,168,0,0
SES-2025-024106,0,20250825,1,4,1,6,1,0
SES-2025-024107,0,20250205,1,6,2,57,0,0
SES-2025-024108,895,20251201,2,3,4,112,0,0
SES-2025-024109,2577,20251010,2,2,3,65,0,0
SES-2025-024110,0,20250422,1,5,2,30,0,0
SES-2025-024111,93,20251211,2,3,1,5,1,0
SES-2025-024112,8525,20250708,2,2,3,96,0,0
SES-2025-024113,7610,20251221,2,5,5,187,0,0
SES-2025-024114,0,20250203,2,1,3,80,0,0
SES-2025-024115,911,20251229,2,3,1,6,1,0
SES-2025-024116,5538,20250929,1,1,7,151,0,1
SES-2025-024117,0,20250615,2,1,3,117,0,0
SES-2025-024118,0,20251106,1,4,1,18,1,0
SES-2025-024119,1833,20250611,1,4,5,155,0,0
SES-2025-024120,0,20250105,2,3,2,43,0,0
SES-2025-024121,951,20250811,2,4,2,25,0,0
SES-2025-024122,0,20250705,2,5,2,51,0,0
SES-2025-024123,5383,20251105,2,1,1,12,1,0
SES-2025-024124,0,20251211,1,5,1,9,1,0
SES-2025-024125,3795,20251020,2,3,2,28,0,0
SES-2025-024126,5109,20251208,2,2,3,94,0,0
SES-2025-024127,4259,20251021,1,4,3,92,0,0
SES-2025-024128,8689,20250525,2,1,1,8,1,0
SES-2025-024129,32,20251017,2,4,1,11,1,0
SES-2025-024130,6145,20250609,2,1,1,11,1,0
SES-2025-024131,0,20250921,1,5,1,4,1,0
SES-2025-024132,3118,20251230,2,1,3,108,0,0
SES-2025-024133,2003,20251204,1,2,4,155,0,0
SES-2025-024134,6193,20251207,2,3,4,117,0,0
SES-2025-024135,0,20251207,2,1,4,145,0,0
SES-2025-024136,0,20251114,3,2,1,8,1,0
SES-2025-024137,320,20251226,1,1,3,92,0,0
SES-2025-024138,2317,20250715,2,3,2,28,0,0
SES-2025-024139,0,20251110,1,1,3,77,0,0
SES-2025-024140,3257,20250716,1,1,1,17,1,0
SES-2025-024141,7585,20251124,2,1,2,22,0,0
SES-2025-024142,4096,20251207,2,4,3,47,0,0
SES-2025-024143,412,20251001,2,4,3,78,0,0
SES-2025-024144,0,20250506,2,4,3,65,0,0
SES-2025-024145,3258,20250107,2,1,7,194,0,1
SES-2025-024146,1320,20251217,2,3,2,47,0,0
SES-2025-024147,6243,20251113,2,4,3,97,0,0
SES-2025-024148,1402,20250927,1,1,1,10,1,0
SES-2025-024149,5010,20250408,1,1,2,39,0,0
SES-2025-024150,0,20250828,2,3,3,91,0,0
SES-2025-024151,3811,20251231,1,3,1,3,1,0
SES-2025-024152,7288,20250617,1,3,1,16,1,0
SES-2025-024153,296,20250507,2,3,1,17,1,0
SES-2025-024154,9703,20251210,1,1,7,110,0,1
SES-2025-024155,3652,20250727,2,1,2,37,0,0
SES-2025-024156,5202,20251230,2,1,3,103,0,0
SES-2025-024157,484,20251130,1,1,1,6,1,0
SES-2025-024158,0,20251213,1,1,1,12,1,0
SES-2025-024159,9460,20251029,3,1,1,4,1,0
SES-2025-024160,7335,20251223,2,4,1,6,1,0
SES-2025-024161,1909,20251209,2,3,2,40,0,0
SES-2025-024162,2100,20250911,2,3,3,100,0,0
SES-2025-024163,5950,20251127,2,5,3,42,0,0
SES-2025-024164,0,20250501,2,2,3,98,0,0
SES-2025-024165,7843,20250709,1,4,7,207,0,1
SES-2025-024166,0,20250430,1,3,3,100,0,0
SES-2025-024167,9686,20250919,2,2,1,6,1,0
SES-2025-024168,3812,20251206,2,3,2,54,0,0
SES-2025-024169,5681,20251112,1,6,3,107,0,0
SES-2025-024170,0,20251103,2,3,3,85,0,0
SES-2025-024171,2525,20251125,2,5,4,142,0,0
SES-2025-024172,1005,20251120,2,1,1,5,1,0
SES-2025-024173,0,20250603,1,4,1,6,1,0
SES-2025-024174,0,20250526,2,4,2,47,0,0
SES-2025-024175,0,20250727,1,4,3,103,0,0
SES-2025-024176,0,20250411,1,2,3,59,0,0
SES-2025-024177,0,20250612,2,2,3,79,0,0
SES-2025-024178,2528,20251212,2,5,3,90,0,0
SES-2025-024179,6937,20250807,2,1,4,126,0,0
SES-2025-024180,4052,20251119,1,3,3,110,0,0
SES-2025-024181,0,20250311,1,1,1,13,1,0
SES-2025-024182,6640,20251221,1,1,4,104,0,0
SES-2025-024183,8125,20251119,3,2,3,110,0,0
SES-2025-024184,245,20250515,3,3,3,98,0,0
SES-2025-024185,7258,20250828,1,1,4,135,0,0
SES-2025-024186,8184,20250822,1,1,3,90,0,0
SES-2025-024187,4351,20250522,2,1,4,147,0,0
SES-2025-024188,9172,20251122,1,4,3,125,0,0
SES-2025-024189,55,20251220,2,5,2,54,0,0
SES-2025-024190,0,20250909,2,6,1,9,1,0
SES-2025-024191,0,20250216,2,4,1,7,1,0
SES-2025-024192,2659,20251218,1,1,3,78,0,0
SES-2025-024193,4042,20250429,2,4,4,119,0,0
SES-2025-024194,6915,20251013,1,1,1,18,1,0
SES-2025-024195,0,20250609,2,1,1,14,1,0
SES-2025-024196,1593,20251119,2,2,3,108,0,0
SES-2025-024197,3558,20250928,1,3,3,98,0,0
SES-2025-024198,3534,20250918,2,5,1,14,1,0
SES-2025-024199,5706,20251201,2,6,3,106,0,0
SES-2025-024200,0,20250308,1,3,2,40,0,0
SES-2025-024201,0,20250609,2,4,1,13,1,0
SES-2025-024202,5812,20250916,1,3,1,14,1,0
SES-2025-024203,655,20251226,2,3,2,41,0,0
SES-2025-024204,141,20250913,2,2,2,47,0,0
SES-2025-024205,0,20250801,3,1,2,28,0,0
SES-2025-024206,0,20250817,1,1,2,58,0,0
SES-2025-024207,5596,20251116,2,4,3,68,0,0
SES-2025-024208,0,20250115,1,1,3,79,0,0
SES-2025-024209,8561,20251203,2,1,1,18,1,0
SES-2025-024210,3453,20251123,1,1,2,29,0,0
SES-2025-024211,9733,20251015,1,5,2,42,0,0
SES-2025-024212,0,20250806,1,6,4,148,0,0
SES-2025-024213,0,20250113,2,5,2,49,0,0
SES-2025-024214,0,20250308,1,1,2,39,0,0
SES-2025-024215,3402,20251029,1,3,1,14,1,0
SES-2025-024216,4296,20250715,2,1,2,22,0,0
SES-2025-024217,1399,20251130,1,4,4,108,0,0
SES-2025-024218,0,20250609,1,1,2,68,0,0
SES-2025-024219,0,20250608,2,1,1,6,1,0
SES-2025-024220,6025,20250922,1,4,3,103,0,0
SES-2025-024221,0,20250410,1,1,4,82,0,0
SES-2025-024222,9060,20250212,2,1,2,29,0,0
SES-2025-024223,2094,20251202,3,2,3,96,0,0
SES-2025-024224,1654,20250917,3,1,3,111,0,0
SES-2025-024225,5363,20251011,2,4,1,17,1,0
